date,fındık fiyatı
2013-02-08,51
2013-02-09,0
2013-02-10,0
2013-02-11,50
2013-02-12,0
2013-02-13,0
2013-02-14,0
2013-02-15,0
2013-02-16,0
2013-02-17,0
2013-02-18,0
2013-02-19,71
2013-02-20,0
2013-02-21,0
2013-02-22,0
2013-02-23,0
2013-02-24,0
2013-02-25,52
2013-02-26,0
2013-02-27,0
2013-02-28,0
2013-03-01,0
2013-03-02,61
2013-03-03,0
2013-03-04,72
2013-03-05,77
2013-03-06,51
2013-03-07,0
2013-03-08,0
2013-03-09,0
2013-03-10,0
2013-03-11,0
2013-03-12,0
2013-03-13,47
2013-03-14,0
2013-03-15,46
2013-03-16,0
2013-03-17,0
2013-03-18,61
2013-03-19,67
2013-03-20,0
2013-03-21,0
2013-03-22,49
2013-03-23,0
2013-03-24,0
2013-03-25,0
2013-03-26,76
2013-03-27,0
2013-03-28,49
2013-03-29,66
2013-03-30,0
2013-03-31,0
2013-04-01,0
2013-04-02,92
2013-04-03,54
2013-04-04,0
2013-04-05,0
2013-04-06,0
2013-04-07,0
2013-04-08,0
2013-04-09,0
2013-04-10,0
2013-04-11,0
2013-04-12,0
2013-04-13,0
2013-04-14,0
2013-04-15,0
2013-04-16,70
2013-04-17,0
2013-04-18,100
2013-04-19,53
2013-04-20,0
2013-04-21,0
2013-04-22,57
2013-04-23,0
2013-04-24,0
2013-04-25,0
2013-04-26,0
2013-04-27,0
2013-04-28,0
2013-04-29,56
2013-04-30,0
2013-05-01,0
2013-05-02,0
2013-05-03,0
2013-05-04,0
2013-05-05,0
2013-05-06,70
2013-05-07,55
2013-05-08,65
2013-05-09,52
