date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,wind_speed_10m_max,et0_fao_evapotranspiration
1999-06-13,22.2,16.6,25.6,18.0,0.3,0.3,8.9,3.81
1999-06-14,22.2,16.4,26.0,17.7,0.3,0.3,9.1,3.72
1999-06-15,22.5,17.7,25.8,19.3,0.8,0.8,9.2,3.23
1999-06-16,23.0,18.6,26.7,20.7,0.9,0.9,8.4,3.74
1999-06-17,23.1,17.6,27.0,19.8,0.3,0.3,7.4,3.64
1999-06-18,25.6,17.5,30.3,19.4,0.0,0.0,10.5,4.94
1999-06-19,26.8,18.0,32.6,19.6,0.1,0.1,13.2,4.8
1999-06-20,24.0,20.1,27.3,22.0,10.4,10.4,15.9,3.26
1999-06-21,23.5,18.1,27.5,20.1,3.2,3.2,12.3,3.84
1999-06-22,25.9,17.5,30.5,18.6,0.0,0.0,12.9,4.81
1999-06-23,29.3,18.4,35.1,18.7,3.4,3.4,24.3,4.86
1999-06-24,22.1,17.3,25.2,18.8,4.7,4.7,10.2,3.8
1999-06-25,21.6,17.2,25.3,18.7,1.7,1.7,13.0,3.8
1999-06-26,21.9,17.7,24.8,18.3,2.4,2.4,13.1,3.38
1999-06-27,22.3,18.7,25.2,19.5,6.7,6.7,13.4,3.48
1999-06-28,22.6,17.2,25.8,18.8,2.9,2.9,13.5,3.62
1999-06-29,24.0,17.1,27.5,18.5,0.0,0.0,8.1,5.06
1999-06-30,23.4,16.2,26.8,17.8,0.0,0.0,8.6,4.73
1999-07-01,23.8,16.7,27.4,18.0,0.0,0.0,8.0,4.62
1999-07-02,24.8,18.2,28.4,20.4,0.1,0.1,12.3,4.0
1999-07-03,23.6,19.2,27.3,22.0,0.1,0.1,9.4,3.72
1999-07-04,23.8,19.0,27.5,21.1,0.0,0.0,10.3,4.12
1999-07-05,24.0,18.8,27.7,20.9,1.2,1.2,10.5,3.96
1999-07-06,23.9,19.0,27.9,20.6,3.7,3.7,13.0,3.66
1999-07-07,23.7,21.0,26.9,23.7,5.1,5.1,12.6,2.74
1999-07-08,25.0,20.8,29.4,23.5,3.9,3.9,8.7,3.34
1999-07-09,25.8,21.4,32.3,24.5,1.6,1.6,8.2,4.24
1999-07-10,26.8,21.0,32.8,24.5,0.0,0.0,7.6,4.68
1999-07-11,26.9,21.4,32.9,25.0,0.0,0.0,10.1,4.82
1999-07-12,26.1,19.9,29.5,20.3,0.0,0.0,20.4,4.96
1999-07-13,24.8,19.2,27.9,19.0,0.0,0.0,15.0,5.33
1999-07-14,24.6,19.7,28.1,21.4,0.0,0.0,10.9,4.23
1999-07-15,25.2,19.1,29.0,21.3,0.0,0.0,9.9,3.99
1999-07-16,24.7,21.6,28.3,25.2,12.8,12.8,10.4,2.77
1999-07-17,24.5,21.1,27.9,24.3,13.8,13.8,11.0,2.65
1999-07-18,23.8,21.6,27.0,25.0,15.7,15.7,10.1,1.94
1999-07-19,22.5,19.8,25.7,20.9,31.6,31.6,19.4,1.63
1999-07-20,21.7,19.0,22.9,19.7,5.4,5.4,13.5,2.35
1999-07-21,22.4,17.5,24.1,17.8,3.3,3.3,10.1,2.94
1999-07-22,23.7,17.3,26.6,17.2,0.3,0.3,10.1,4.41
1999-07-23,23.7,18.5,27.4,19.8,0.0,0.0,10.1,4.22
1999-07-24,24.7,18.7,29.0,20.4,0.0,0.0,8.2,4.36
1999-07-25,25.9,20.2,30.6,22.1,0.0,0.0,10.7,4.24
1999-07-26,26.6,21.3,31.1,25.1,0.1,0.1,11.2,4.13
1999-07-27,27.9,21.9,33.3,25.8,0.0,0.0,12.9,4.37
1999-07-28,27.8,21.9,33.9,25.5,1.9,1.9,12.0,3.77
1999-07-29,25.6,22.4,31.2,26.1,5.6,5.6,11.7,3.21
1999-07-30,26.3,22.0,32.4,25.7,2.4,2.4,6.9,3.7
1999-07-31,27.9,22.6,33.6,27.0,1.0,1.0,11.8,3.83
1999-08-01,26.0,23.0,30.9,27.3,12.7,12.7,9.4,3.13
1999-08-02,25.2,22.3,29.0,26.4,7.3,7.3,11.0,2.56
1999-08-03,25.5,22.3,29.3,25.7,3.6,3.6,12.6,3.18
1999-08-04,25.3,22.1,28.2,25.0,15.0,15.0,15.1,2.76
1999-08-05,23.9,20.9,27.3,23.0,26.3,26.3,15.3,2.05
1999-08-06,22.6,18.5,24.7,19.7,4.1,4.1,9.9,2.48
1999-08-07,23.8,18.3,28.0,19.2,0.0,0.0,9.2,4.31
1999-08-08,24.6,19.2,27.6,20.9,0.0,0.0,11.3,3.91
1999-08-09,25.1,19.6,28.7,21.8,0.0,0.0,11.3,3.82
1999-08-10,25.7,20.9,29.7,22.8,0.6,0.6,9.8,3.8
1999-08-11,26.4,21.8,31.9,25.1,0.1,0.1,8.0,3.78
1999-08-12,26.7,22.1,33.2,25.9,2.0,2.0,9.9,4.02
1999-08-13,28.5,21.4,34.0,24.2,0.1,0.1,10.1,4.86
1999-08-14,31.5,21.0,37.1,23.3,0.0,0.0,17.4,5.33
1999-08-15,25.0,22.5,27.8,25.6,8.8,8.8,17.8,2.91
1999-08-16,24.1,21.0,26.5,22.9,2.1,2.1,10.9,2.72
1999-08-17,25.2,19.7,29.2,21.5,0.0,0.0,8.0,3.87
1999-08-18,27.1,20.8,31.8,23.7,0.0,0.0,9.7,4.51
1999-08-19,27.8,22.6,33.4,26.8,0.0,0.0,11.4,3.88
1999-08-20,28.4,23.1,34.0,27.6,0.6,0.6,9.8,3.71
1999-08-21,27.3,22.3,32.7,26.1,0.2,0.2,11.4,3.83
1999-08-22,26.5,21.8,31.4,25.2,0.0,0.0,10.0,3.71
1999-08-23,27.3,22.2,33.5,25.9,0.4,0.4,14.8,4.14
1999-08-24,24.1,21.2,27.0,23.9,21.3,21.3,15.3,2.48
1999-08-25,21.6,18.7,24.1,18.6,35.5,35.5,18.0,1.77
1999-08-26,22.3,17.8,21.4,17.7,0.0,0.0,24.6,3.45
1999-08-27,20.5,17.4,21.9,18.9,29.7,29.7,12.1,2.47
1999-08-28,20.4,16.9,22.2,17.7,51.2,51.2,15.0,1.84
1999-08-29,20.4,16.2,20.6,16.8,8.4,8.4,20.6,2.72
1999-08-30,21.6,17.2,22.7,16.8,0.3,0.3,15.3,3.11
1999-08-31,22.2,16.3,24.3,17.5,0.0,0.0,9.1,3.15
1999-09-01,24.8,17.2,28.5,18.9,0.0,0.0,9.8,3.44
1999-09-02,24.9,17.7,28.5,19.3,0.4,0.4,13.5,3.22
1999-09-03,23.6,20.1,27.2,23.0,0.1,0.1,10.8,2.59
1999-09-04,23.8,20.4,26.3,23.5,0.0,0.0,12.5,2.23
1999-09-05,23.7,20.6,27.1,23.2,21.3,21.3,11.5,1.96
1999-09-06,22.2,19.5,24.3,21.3,35.9,35.9,13.7,1.67
1999-09-07,20.5,18.5,22.7,20.1,22.5,22.5,11.7,1.41
1999-09-08,21.2,17.6,23.3,19.4,3.2,3.2,10.0,1.85
1999-09-09,22.4,18.7,25.3,21.2,6.3,6.3,10.0,2.17
1999-09-10,20.7,17.9,23.0,19.3,16.8,16.8,10.6,1.82
1999-09-11,21.2,17.2,23.7,18.4,4.8,4.8,9.2,2.42
1999-09-12,20.8,16.7,22.0,17.4,1.9,1.9,14.0,2.58
1999-09-13,20.7,16.0,22.6,17.1,1.2,1.2,8.7,2.65
1999-09-14,20.8,16.7,22.3,16.9,21.2,21.2,15.8,1.97
1999-09-15,17.7,15.3,18.7,16.1,4.0,4.0,8.6,1.33
1999-09-16,18.4,13.4,20.0,12.9,1.8,1.8,7.4,2.38
1999-09-17,21.1,13.3,22.5,12.5,0.0,0.0,10.4,3.36
1999-09-18,22.3,13.2,24.1,13.0,0.0,0.0,12.0,2.97
1999-09-19,22.0,15.5,24.3,16.4,0.0,0.0,9.0,3.04
1999-09-20,20.7,15.7,22.2,16.9,0.0,0.0,11.8,2.22
1999-09-21,19.4,16.3,18.7,14.7,0.6,0.6,18.4,2.57
1999-09-22,20.3,12.6,19.5,12.5,1.1,1.1,22.2,2.79
1999-09-23,22.4,11.7,23.5,10.9,0.0,0.0,10.0,3.33
1999-09-24,20.1,14.4,20.3,14.7,0.6,0.6,12.9,2.42
1999-09-25,19.3,14.0,19.2,13.8,0.0,0.0,12.0,2.56
1999-09-26,20.5,13.4,21.5,12.6,0.0,0.0,8.9,2.99
1999-09-27,22.4,13.1,23.6,12.8,0.0,0.0,10.7,3.16
1999-09-28,24.9,14.5,27.1,14.4,0.0,0.0,11.9,3.3
1999-09-29,26.6,15.2,29.9,15.7,0.0,0.0,11.3,3.3
1999-09-30,27.7,17.8,31.1,17.5,0.0,0.0,10.1,3.38
1999-10-01,26.5,17.0,29.9,18.3,0.0,0.0,9.7,2.85
1999-10-02,26.8,17.0,30.7,17.8,0.0,0.0,8.6,3.02
1999-10-03,23.7,16.9,27.0,18.0,0.0,0.0,9.4,2.73
1999-10-04,22.7,16.9,25.2,18.0,0.0,0.0,10.4,2.23
1999-10-05,25.4,16.8,29.1,17.8,0.0,0.0,11.8,2.84
1999-10-06,26.9,17.0,30.7,18.2,0.0,0.0,10.8,2.92
1999-10-07,23.8,18.6,26.6,20.7,0.0,0.0,10.2,2.37
1999-10-08,21.3,17.6,22.8,19.1,3.0,3.0,12.5,1.53
1999-10-09,18.3,15.3,19.3,13.8,25.1,25.1,23.7,0.87
1999-10-10,15.0,14.4,14.7,12.7,15.2,15.2,18.4,0.68
1999-10-11,19.4,11.6,19.9,8.4,16.6,16.6,33.0,2.09
1999-10-12,14.6,11.0,11.9,7.6,2.9,2.9,22.5,1.69
1999-10-13,18.2,11.1,17.7,9.4,0.0,0.0,10.8,2.52
1999-10-14,18.7,10.2,19.0,9.4,0.0,0.0,9.3,2.23
1999-10-15,19.3,12.6,19.7,11.1,4.3,4.3,18.4,2.16
1999-10-16,14.1,12.8,13.4,12.0,5.0,5.0,16.5,0.89
1999-10-17,18.7,12.9,18.3,12.3,10.3,10.3,15.3,1.51
1999-10-18,13.4,10.7,11.7,9.4,18.0,18.0,17.1,0.54
1999-10-19,14.0,10.4,12.7,9.4,2.1,2.1,13.1,1.53
1999-10-20,21.1,12.7,21.6,10.3,7.0,7.0,14.5,1.99
1999-10-21,17.8,13.4,18.9,11.8,13.4,13.4,16.1,1.43
1999-10-22,13.1,11.0,11.7,9.0,11.8,11.8,14.3,0.55
1999-10-23,14.0,11.2,11.8,9.1,0.9,0.9,16.4,1.1
1999-10-24,13.8,10.5,12.8,9.5,1.5,1.5,10.0,1.11
1999-10-25,16.2,9.8,14.8,8.4,0.0,0.0,12.8,1.51
1999-10-26,15.5,10.2,14.1,8.8,0.4,0.4,11.8,1.35
1999-10-27,20.6,10.2,20.0,8.7,0.0,0.0,13.0,2.37
1999-10-28,15.7,12.1,14.2,9.2,19.8,19.8,18.6,1.18
1999-10-29,13.5,10.9,10.8,8.8,3.8,3.8,20.8,1.3
1999-10-30,13.6,9.2,11.4,7.5,7.2,7.2,17.7,1.07
1999-10-31,12.6,8.2,10.4,6.2,0.1,0.1,10.9,1.43
1999-11-01,14.6,7.0,12.2,5.4,0.0,0.0,10.6,1.68
1999-11-02,15.5,6.0,13.6,4.0,0.0,0.0,8.0,1.79
1999-11-03,16.5,6.4,15.0,4.4,0.0,0.0,14.4,1.71
1999-11-04,16.6,7.3,16.0,5.4,0.3,0.3,9.7,1.59
1999-11-05,13.3,10.4,11.7,9.1,2.5,2.5,11.2,1.07
1999-11-06,12.4,9.8,11.9,8.7,1.1,1.1,10.3,0.87
1999-11-07,15.6,11.4,14.7,10.3,0.0,0.0,11.8,1.09
1999-11-08,14.0,11.1,13.3,9.6,5.4,5.4,11.1,0.87
1999-11-09,10.9,4.6,9.1,-0.0,8.7,8.7,19.5,0.64
1999-11-10,6.7,4.2,4.1,-0.2,0.0,0.0,18.2,0.94
1999-11-11,10.3,5.7,8.1,3.6,0.0,0.0,8.5,1.0
1999-11-12,11.7,4.4,9.6,2.1,0.0,0.0,8.2,1.16
1999-11-13,12.0,5.7,10.5,3.5,0.0,0.0,8.1,1.13
1999-11-14,16.5,6.9,14.6,4.0,0.0,0.0,12.4,1.69
1999-11-15,18.0,10.3,16.6,6.4,1.6,1.6,18.7,1.98
1999-11-16,19.4,8.5,16.8,6.4,14.0,14.0,28.2,1.53
1999-11-17,16.9,8.6,14.9,6.6,2.7,2.7,18.1,1.17
1999-11-18,20.1,13.3,19.3,12.7,0.3,0.3,15.6,1.81
1999-11-19,19.4,11.1,17.3,10.0,3.0,3.0,24.9,1.57
1999-11-20,17.7,10.3,16.5,8.4,0.0,0.0,11.9,1.48
1999-11-21,16.6,12.1,15.0,12.1,0.6,0.6,14.2,0.84
1999-11-22,16.4,10.8,15.7,9.9,0.0,0.0,12.4,1.13
1999-11-23,19.3,11.7,18.4,9.9,0.1,0.1,20.3,2.01
1999-11-24,17.4,5.6,15.7,0.3,14.1,14.1,42.5,0.84
1999-11-25,8.6,4.2,6.0,-0.1,13.1,11.7,18.9,0.77
1999-11-26,4.3,1.3,-0.2,-3.7,12.0,10.2,25.7,0.98
1999-11-27,6.3,0.3,2.0,-4.1,4.0,3.4,21.4,1.58
1999-11-28,7.6,4.7,2.8,-0.3,5.0,4.5,21.7,1.27
1999-11-29,8.6,5.0,5.9,1.4,9.6,9.6,18.4,0.55
1999-11-30,7.2,3.9,4.6,0.8,0.0,0.0,12.3,0.72
1999-12-01,10.9,3.1,8.2,0.4,0.0,0.0,9.5,1.16
1999-12-02,13.5,2.9,11.9,-0.0,0.0,0.0,8.7,1.26
1999-12-03,13.5,2.3,12.0,-0.7,1.0,1.0,24.8,1.2
1999-12-04,10.5,5.3,7.5,1.2,5.5,5.5,21.6,1.32
1999-12-05,13.7,4.8,11.6,0.7,0.0,0.0,13.0,1.7
1999-12-06,15.2,6.3,13.9,2.7,0.0,0.0,11.1,1.49
1999-12-07,10.5,6.5,8.3,4.3,0.2,0.2,11.0,0.77
1999-12-08,13.3,6.9,11.1,3.4,0.0,0.0,11.3,1.3
1999-12-09,11.1,5.1,10.1,1.9,0.6,0.6,10.5,0.9
1999-12-10,14.2,4.6,12.0,1.0,0.0,0.0,13.2,1.31
1999-12-11,13.6,3.9,12.5,1.2,0.0,0.0,6.5,0.92
1999-12-12,14.9,4.1,13.7,1.2,0.0,0.0,13.9,1.29
1999-12-13,15.6,6.7,14.5,3.6,0.0,0.0,14.4,1.56
1999-12-14,15.2,6.9,12.2,3.7,4.6,4.6,18.9,1.5
1999-12-15,10.1,3.4,7.4,-0.9,17.2,14.0,22.1,0.97
1999-12-16,12.4,3.4,10.0,-0.9,0.0,0.0,13.9,1.56
1999-12-17,15.2,5.2,14.2,3.1,0.0,0.0,9.8,1.26
1999-12-18,14.6,3.7,13.6,1.4,0.0,0.0,8.1,1.05
1999-12-19,13.5,3.7,11.6,1.4,0.0,0.0,10.5,1.1
