date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,wind_speed_10m_max,et0_fao_evapotranspiration
2015-02-05,15.2,4.6,12.1,0.8,0.0,0.0,16.8,2.22
2015-02-06,16.2,6.2,13.8,1.7,0.0,0.0,15.5,2.65
2015-02-07,14.0,6.7,10.2,4.6,6.8,6.8,19.2,1.77
2015-02-08,7.7,4.7,4.3,2.1,4.2,4.2,15.3,0.99
2015-02-09,10.0,3.3,7.9,0.1,8.3,6.9,21.7,0.81
2015-02-10,6.4,3.1,3.4,0.4,3.2,1.7,18.3,0.82
2015-02-11,8.3,5.0,5.1,1.5,2.2,2.2,16.8,0.62
2015-02-12,7.0,3.8,3.6,1.0,1.6,1.6,16.3,0.67
2015-02-13,7.1,3.7,4.2,1.1,2.8,2.8,10.9,0.79
2015-02-14,8.7,4.3,5.9,2.3,0.0,0.0,13.9,0.95
2015-02-15,10.1,5.5,7.5,3.0,0.2,0.2,15.9,1.23
2015-02-16,7.7,4.1,5.1,0.5,12.0,11.6,13.8,0.58
2015-02-17,3.9,-1.7,0.3,-5.3,15.1,4.8,18.0,0.51
2015-02-18,1.3,-2.3,-2.6,-6.6,5.1,0.9,14.3,0.65
2015-02-19,3.2,-0.1,-0.2,-3.4,8.7,2.6,18.5,0.65
2015-02-20,2.1,-0.9,-1.9,-6.1,7.1,2.4,18.6,0.68
2015-02-21,3.0,-3.9,-1.6,-7.2,1.8,0.4,19.8,0.87
2015-02-22,7.5,-5.0,4.2,-9.0,0.0,0.0,14.7,1.52
2015-02-23,13.3,-1.8,11.4,-5.9,0.0,0.0,11.9,2.23
2015-02-24,12.4,4.9,10.2,1.1,0.0,0.0,10.0,1.37
2015-02-25,14.3,6.9,12.3,3.9,0.1,0.1,12.9,2.1
2015-02-26,15.3,7.1,13.7,4.6,0.0,0.0,11.5,2.43
2015-02-27,16.6,6.8,14.6,3.9,0.0,0.0,12.3,2.4
2015-02-28,16.2,6.9,14.2,4.9,0.3,0.3,12.7,1.72
2015-03-01,9.7,6.2,7.5,4.2,1.5,1.5,10.8,0.8
2015-03-02,7.9,6.0,5.7,4.0,0.1,0.1,10.1,0.77
2015-03-03,12.4,3.9,10.0,1.1,0.0,0.0,13.7,1.92
2015-03-04,7.4,2.9,4.6,-1.2,14.6,13.4,22.8,1.07
2015-03-05,8.5,0.3,5.3,-3.6,0.3,0.3,15.1,2.05
2015-03-06,14.5,3.5,11.5,-0.6,0.0,0.0,15.4,2.84
2015-03-07,14.1,6.2,11.9,3.5,0.0,0.0,15.0,1.92
2015-03-08,8.4,5.9,5.6,3.0,0.0,0.0,12.1,1.18
2015-03-09,10.5,4.8,7.8,2.1,0.0,0.0,15.0,1.62
2015-03-10,16.1,3.9,14.5,1.0,0.0,0.0,15.3,2.73
2015-03-11,16.4,8.2,14.8,5.8,1.1,1.1,17.6,1.94
2015-03-12,8.8,7.5,7.0,5.0,3.9,3.9,13.4,0.65
2015-03-13,12.5,6.2,10.3,4.2,4.4,4.4,16.7,1.77
2015-03-14,12.8,5.8,10.7,3.3,0.0,0.0,15.5,1.78
2015-03-15,10.7,5.3,8.9,3.3,2.1,2.1,15.9,1.65
2015-03-16,7.2,5.3,4.0,0.7,9.9,9.9,21.8,0.61
2015-03-17,6.8,2.0,3.9,-0.9,2.7,2.7,23.3,1.57
2015-03-18,7.4,1.6,4.1,-1.5,0.0,0.0,12.5,1.32
2015-03-19,7.3,4.5,4.8,1.7,3.7,3.7,10.1,0.81
2015-03-20,4.8,3.9,2.5,0.6,6.7,5.9,11.7,0.71
2015-03-21,6.9,3.6,4.1,1.0,18.7,13.3,11.7,0.96
2015-03-22,7.4,2.1,3.9,-1.7,10.4,7.4,17.0,0.97
2015-03-23,12.4,1.8,10.4,-2.3,1.1,1.1,13.7,2.37
2015-03-24,6.8,4.1,4.0,1.4,11.3,11.3,12.0,0.79
2015-03-25,10.6,3.4,7.8,0.8,0.0,0.0,16.1,1.83
2015-03-26,16.2,4.7,15.1,1.8,0.0,0.0,15.1,3.11
2015-03-27,18.6,8.9,17.5,5.3,0.1,0.1,13.0,3.74
2015-03-28,19.5,10.4,17.8,8.6,0.1,0.1,14.4,2.22
2015-03-29,18.4,9.7,17.6,7.1,9.7,9.7,13.0,3.23
2015-03-30,10.9,7.5,9.1,6.4,27.1,27.1,20.1,0.58
2015-03-31,15.3,6.1,14.0,4.3,0.6,0.6,12.7,2.66
2015-04-01,14.4,9.3,14.2,7.1,3.9,3.9,12.3,2.18
2015-04-02,16.4,4.9,14.0,1.3,13.6,13.5,22.0,1.84
2015-04-03,11.0,3.4,8.2,0.7,0.0,0.0,20.4,2.48
2015-04-04,7.7,2.5,5.6,-0.8,7.0,4.7,23.2,1.02
2015-04-05,11.6,-0.0,9.1,-3.4,0.0,0.0,20.9,2.47
2015-04-06,16.0,6.4,15.5,4.4,1.4,1.4,18.2,3.14
2015-04-07,22.8,8.8,22.2,7.0,13.0,13.0,26.9,3.04
2015-04-08,9.4,5.8,7.5,2.6,7.9,7.9,14.1,0.9
2015-04-09,8.5,5.9,5.8,2.6,10.9,10.9,18.0,0.85
2015-04-10,6.6,3.9,2.7,-0.8,6.2,6.2,25.4,1.66
2015-04-11,8.6,4.1,5.5,-0.1,0.9,0.9,15.7,1.63
2015-04-12,9.6,5.2,7.0,1.9,0.0,0.0,13.7,2.09
2015-04-13,11.1,6.6,7.1,3.3,0.3,0.3,17.8,2.12
2015-04-14,14.5,6.7,14.3,3.9,0.0,0.0,18.4,3.42
2015-04-15,9.1,3.4,7.5,0.8,1.6,1.6,19.0,1.54
2015-04-16,13.8,3.4,13.1,0.7,0.0,0.0,13.7,3.27
2015-04-17,17.8,7.2,17.9,4.8,0.0,0.0,10.5,3.74
2015-04-18,20.3,11.0,20.6,9.2,0.1,0.1,13.0,3.87
2015-04-19,19.4,5.9,20.2,2.5,5.5,5.5,24.6,3.6
2015-04-20,8.5,5.7,6.6,2.8,4.0,4.0,9.7,1.37
2015-04-21,10.9,5.0,8.8,1.4,2.5,2.5,17.1,1.89
2015-04-22,8.0,4.2,5.5,0.8,5.8,5.0,14.1,1.84
2015-04-23,7.0,4.2,5.4,1.3,10.7,8.3,11.7,1.33
2015-04-24,9.7,4.6,7.4,1.5,1.9,1.9,14.7,2.04
2015-04-25,16.0,4.7,15.2,1.4,0.0,0.0,14.9,3.83
2015-04-26,17.0,7.2,17.5,4.9,3.1,3.1,11.5,3.36
2015-04-27,15.8,8.1,17.5,6.8,1.7,1.7,9.3,3.0
2015-04-28,18.7,7.6,19.4,6.0,0.0,0.0,13.0,3.82
2015-04-29,25.9,13.6,27.3,11.6,2.0,2.0,15.2,4.14
2015-04-30,15.8,10.5,15.7,10.4,6.0,6.0,13.5,2.64
2015-05-01,15.1,10.7,13.9,10.6,0.0,0.0,16.1,2.43
2015-05-02,15.5,9.7,14.4,8.2,0.0,0.0,12.9,2.41
2015-05-03,18.6,9.6,18.9,8.1,19.8,19.8,12.3,2.58
2015-05-04,13.4,9.8,13.6,7.8,9.3,9.3,12.3,1.14
2015-05-05,14.6,8.0,14.5,6.6,0.0,0.0,8.7,2.64
2015-05-06,14.3,6.0,14.3,4.2,0.3,0.3,14.3,3.37
2015-05-07,16.3,5.6,16.7,3.8,0.0,0.0,15.3,3.82
2015-05-08,16.9,9.1,17.9,7.4,7.7,7.7,11.3,2.91
2015-05-09,14.2,9.3,14.2,7.9,0.3,0.3,8.6,1.73
2015-05-10,14.6,8.2,14.8,6.4,0.0,0.0,8.8,3.5
2015-05-11,14.9,6.5,16.1,4.5,0.0,0.0,7.6,3.84
2015-05-12,14.8,9.2,15.2,7.7,0.0,0.0,8.9,3.47
2015-05-13,15.1,9.3,14.9,7.6,0.6,0.6,8.0,2.61
2015-05-14,16.7,9.4,18.0,7.7,0.1,0.1,8.9,3.78
2015-05-15,20.8,9.3,23.2,7.6,0.0,0.0,12.7,4.67
2015-05-16,21.5,10.8,24.0,10.0,0.2,0.2,11.7,3.98
2015-05-17,21.4,13.9,23.1,13.9,0.2,0.2,13.8,3.72
2015-05-18,21.2,14.6,23.6,15.1,0.0,0.0,16.1,3.76
2015-05-19,22.2,14.2,25.7,14.3,0.0,0.0,15.9,4.17
2015-05-20,23.7,15.8,27.6,16.5,0.1,0.1,14.0,4.4
2015-05-21,22.9,15.9,27.0,17.0,0.0,0.0,14.6,3.79
2015-05-22,21.0,16.4,24.3,17.5,0.1,0.1,10.5,3.92
2015-05-23,20.6,14.1,23.8,14.6,0.0,0.0,8.3,4.14
2015-05-24,22.6,13.9,26.2,14.4,0.0,0.0,10.8,4.47
2015-05-25,23.6,14.5,26.8,15.1,0.0,0.0,11.2,3.92
2015-05-26,22.2,15.9,25.8,17.0,1.8,1.8,11.6,3.61
2015-05-27,25.3,15.3,27.9,15.6,0.3,0.3,14.2,4.28
2015-05-28,20.9,15.7,23.0,16.8,16.3,16.3,15.6,3.22
2015-05-29,17.2,14.6,17.1,14.5,12.6,12.6,12.4,1.72
2015-05-30,17.0,14.5,17.8,14.4,16.1,16.1,8.8,1.9
2015-05-31,18.6,14.0,21.2,14.7,5.1,5.1,11.1,2.84
2015-06-01,18.9,13.6,20.2,14.1,0.3,0.3,7.8,3.11
2015-06-02,20.0,15.7,21.1,16.3,1.0,1.0,12.9,2.52
2015-06-03,19.8,16.2,21.5,17.4,2.1,2.1,11.6,3.03
2015-06-04,20.7,16.0,22.3,16.5,7.2,7.2,11.8,3.2
2015-06-05,20.8,16.4,23.2,17.6,1.5,1.5,12.5,3.13
2015-06-06,21.1,16.1,23.5,16.7,1.1,1.1,11.0,3.46
2015-06-07,21.7,17.8,24.3,18.9,0.0,0.0,11.5,3.61
2015-06-08,21.0,17.7,23.3,19.6,0.0,0.0,12.9,2.77
2015-06-09,22.5,17.6,26.3,19.2,4.2,4.2,13.0,3.65
2015-06-10,20.8,17.6,22.7,18.8,3.4,3.4,13.7,2.71
2015-06-11,20.9,17.3,22.9,18.3,4.2,4.2,13.4,2.92
2015-06-12,22.3,17.7,26.2,18.6,3.1,3.1,12.5,3.3
2015-06-13,21.6,17.3,24.3,19.3,2.2,2.2,11.2,3.49
2015-06-14,21.7,17.0,24.2,18.6,1.4,1.4,9.8,3.37
2015-06-15,22.6,17.8,23.6,18.2,2.6,2.6,14.4,3.0
2015-06-16,23.9,15.3,26.5,16.2,0.0,0.0,13.4,4.82
2015-06-17,23.8,14.5,27.6,15.1,0.0,0.0,10.0,5.01
2015-06-18,23.9,16.6,28.4,17.7,0.0,0.0,11.2,4.66
2015-06-19,24.5,17.6,29.4,19.7,6.3,6.3,9.9,3.79
2015-06-20,21.5,18.9,23.9,20.4,30.8,30.8,12.8,2.15
2015-06-21,20.8,18.0,22.3,19.5,15.8,15.8,14.0,2.01
2015-06-22,22.9,17.8,26.0,19.6,0.1,0.1,11.2,3.89
2015-06-23,21.9,17.6,23.7,19.7,1.8,1.8,12.1,3.02
2015-06-24,21.4,18.0,23.2,19.1,31.5,31.5,19.6,2.32
2015-06-25,21.3,18.8,21.5,19.0,14.9,14.9,21.2,2.49
2015-06-26,22.0,17.8,24.0,18.4,0.5,0.5,12.0,3.85
2015-06-27,22.2,17.1,25.5,18.2,0.2,0.2,10.2,4.05
2015-06-28,21.2,17.6,23.2,19.1,19.7,19.7,15.8,2.55
2015-06-29,20.7,17.6,22.3,18.7,3.8,3.8,9.6,2.69
2015-06-30,20.3,17.4,21.9,18.2,4.2,4.2,8.4,2.49
2015-07-01,21.9,16.2,24.5,17.4,0.0,0.0,10.3,3.97
2015-07-02,21.7,17.0,23.3,17.8,2.2,2.2,11.5,3.31
2015-07-03,21.1,16.5,22.7,16.8,0.0,0.0,8.9,3.26
2015-07-04,22.0,17.6,24.1,18.7,0.0,0.0,10.5,3.68
2015-07-05,22.2,18.1,24.5,19.8,1.5,1.5,9.3,2.67
2015-07-06,22.7,18.0,26.2,19.7,0.0,0.0,8.6,3.75
2015-07-07,22.5,17.7,24.9,18.7,2.1,2.1,10.5,3.25
2015-07-08,23.5,19.1,26.9,20.5,0.4,0.4,9.2,3.81
2015-07-09,25.1,18.8,29.3,20.6,0.0,0.0,10.0,4.22
2015-07-10,27.3,20.3,33.0,23.3,0.3,0.3,11.2,4.78
2015-07-11,25.1,20.0,28.5,22.2,5.1,5.1,15.2,3.9
2015-07-12,20.6,18.0,23.1,19.7,13.2,13.2,9.3,1.92
2015-07-13,21.2,15.8,23.8,16.5,2.6,2.6,6.8,3.57
2015-07-14,22.7,14.8,25.4,15.2,0.0,0.0,9.2,4.24
2015-07-15,23.2,17.4,27.0,19.6,0.0,0.0,8.4,4.48
2015-07-16,22.4,17.4,25.8,18.7,1.7,1.7,10.0,3.8
2015-07-17,22.9,17.8,25.9,19.2,0.9,0.9,11.1,3.95
2015-07-18,23.1,17.2,27.1,17.8,0.0,0.0,7.7,4.69
2015-07-19,23.7,16.5,27.0,17.0,0.0,0.0,7.3,4.89
2015-07-20,24.0,16.0,26.7,16.6,0.0,0.0,11.2,4.18
2015-07-21,24.2,18.3,27.0,19.5,0.1,0.1,9.5,4.14
2015-07-22,24.1,17.8,27.8,18.7,0.0,0.0,9.0,4.43
2015-07-23,25.0,18.2,29.4,19.4,0.0,0.0,9.0,4.42
2015-07-24,27.4,19.2,32.1,21.8,0.0,0.0,12.5,4.76
2015-07-25,26.8,21.9,32.5,25.7,0.3,0.3,13.3,4.19
2015-07-26,26.1,20.0,30.5,22.6,0.0,0.0,12.0,4.15
2015-07-27,26.6,19.8,31.9,22.1,0.0,0.0,9.7,4.97
2015-07-28,28.4,20.0,33.5,22.7,0.0,0.0,7.3,5.21
2015-07-29,27.4,19.0,32.8,21.6,0.0,0.0,9.7,5.13
2015-07-30,27.7,20.5,32.4,23.8,0.0,0.0,11.2,3.93
2015-07-31,27.1,22.9,33.4,27.3,0.2,0.2,10.7,3.87
2015-08-01,28.0,22.6,32.8,25.9,0.3,0.3,18.2,4.38
2015-08-02,25.9,22.4,29.7,24.7,7.8,7.8,19.2,3.0
2015-08-03,26.2,21.9,30.9,24.9,0.0,0.0,10.4,3.86
2015-08-04,27.7,21.5,33.9,24.8,0.0,0.0,11.8,4.6
2015-08-05,26.7,22.4,31.2,26.7,0.5,0.5,11.6,3.35
2015-08-06,27.3,21.4,33.1,25.1,0.0,0.0,8.7,4.72
2015-08-07,26.8,21.5,31.6,24.7,0.1,0.1,8.9,4.27
2015-08-08,27.1,22.6,31.7,25.4,0.1,0.1,9.9,4.18
2015-08-09,26.7,22.5,31.2,26.1,0.9,0.9,11.2,3.6
2015-08-10,27.0,22.2,31.6,26.0,0.3,0.3,13.3,3.55
2015-08-11,26.2,22.2,30.3,25.7,0.7,0.7,10.2,3.46
2015-08-12,27.0,21.8,31.1,24.6,0.0,0.0,10.9,4.52
2015-08-13,27.9,20.5,33.4,23.8,0.0,0.0,7.6,4.82
2015-08-14,28.0,22.1,33.7,25.8,0.0,0.0,9.0,4.51
2015-08-15,27.3,22.2,32.0,26.5,0.8,0.8,8.9,3.45
2015-08-16,26.8,22.8,31.3,27.1,4.0,4.0,14.6,3.34
2015-08-17,26.7,22.8,32.6,27.0,2.6,2.6,8.7,3.81
2015-08-18,28.4,22.9,34.1,26.9,0.1,0.1,8.6,3.67
2015-08-19,27.1,23.6,31.9,28.4,3.4,3.4,13.7,3.0
2015-08-20,26.2,22.5,30.0,25.9,1.0,1.0,11.7,2.79
2015-08-21,26.2,21.5,30.2,24.5,0.0,0.0,11.3,3.62
2015-08-22,26.1,21.1,30.0,23.2,0.0,0.0,11.2,3.81
2015-08-23,25.1,21.6,27.7,23.2,5.0,5.0,17.3,2.64
2015-08-24,23.6,19.8,24.7,19.8,10.4,10.4,21.8,3.18
2015-08-25,22.9,19.0,21.4,17.4,7.7,7.7,32.4,3.64
2015-08-26,21.9,19.0,20.6,17.2,4.5,4.5,27.5,3.19
2015-08-27,23.4,18.8,24.9,19.7,2.3,2.3,13.9,2.69
2015-08-28,23.8,19.2,26.7,20.9,3.9,3.9,11.0,3.14
2015-08-29,23.7,18.7,25.6,20.0,5.9,5.9,10.1,3.37
2015-08-30,24.2,18.8,26.1,19.6,0.0,0.0,11.5,3.5
2015-08-31,23.8,18.1,25.6,18.5,0.0,0.0,14.4,3.89
2015-09-01,23.9,17.0,26.8,17.5,0.0,0.0,10.2,4.03
2015-09-02,25.4,16.4,29.0,17.7,0.0,0.0,12.4,3.73
2015-09-03,27.0,18.5,31.7,20.7,0.1,0.1,11.2,4.04
2015-09-04,24.8,19.7,28.7,22.4,0.1,0.1,10.6,3.01
2015-09-05,27.0,18.6,30.2,20.4,0.0,0.0,9.6,4.09
2015-09-06,28.3,18.3,33.6,20.6,0.0,0.0,9.7,4.16
2015-09-07,28.0,18.9,32.3,21.4,0.0,0.0,11.8,3.97
2015-09-08,25.2,20.9,28.6,22.8,6.7,6.7,14.8,2.64
2015-09-09,22.4,20.1,24.1,21.1,9.3,9.3,15.5,1.61
2015-09-10,24.6,20.1,27.8,22.9,0.9,0.9,9.1,2.66
2015-09-11,26.4,20.7,30.2,23.7,0.0,0.0,10.8,3.24
2015-09-12,26.5,20.6,30.4,23.4,0.2,0.2,15.7,3.0
2015-09-13,24.3,20.8,26.8,22.9,5.8,5.8,14.7,2.06
2015-09-14,22.8,20.2,24.7,22.4,1.2,1.2,12.7,2.04
2015-09-15,23.4,19.3,25.3,21.9,0.2,0.2,11.5,2.44
2015-09-16,23.5,16.9,25.7,18.1,0.0,0.0,10.1,2.84
2015-09-17,23.4,16.2,25.3,17.2,0.0,0.0,12.3,2.85
2015-09-18,23.5,18.0,25.1,19.6,0.1,0.1,11.8,2.28
2015-09-19,25.4,18.8,28.2,20.7,0.2,0.2,11.2,2.79
2015-09-20,28.5,18.2,32.9,19.8,0.0,0.0,12.1,3.43
2015-09-21,26.1,19.9,29.8,22.7,1.4,1.4,14.9,2.5
2015-09-22,24.0,20.3,27.0,23.1,0.9,0.9,13.5,2.39
2015-09-23,27.8,19.7,32.0,22.0,0.0,0.0,10.7,3.33
2015-09-24,27.9,18.8,32.2,20.1,0.0,0.0,9.0,3.54
2015-09-25,24.7,19.9,27.5,22.0,0.0,0.0,12.2,2.63
2015-09-26,24.5,19.4,27.4,21.6,0.0,0.0,9.2,2.69
2015-09-27,24.9,18.9,28.1,21.4,0.0,0.0,9.4,2.85
2015-09-28,24.6,17.8,28.1,19.6,0.0,0.0,8.1,2.95
2015-09-29,24.0,17.9,26.6,20.1,3.4,3.4,9.7,2.09
2015-09-30,22.6,19.7,25.5,20.8,34.2,34.2,13.0,1.81
2015-10-01,21.4,18.8,22.3,20.0,27.3,27.3,17.2,1.81
2015-10-02,20.7,18.0,22.4,19.3,20.3,20.3,10.4,1.15
2015-10-03,20.8,17.4,22.6,18.9,11.6,11.6,11.1,1.79
2015-10-04,21.2,14.5,22.8,15.2,3.5,3.5,7.9,2.53
2015-10-05,21.5,13.7,23.3,14.1,0.0,0.0,8.8,2.69
2015-10-06,23.0,14.4,25.2,14.7,2.6,2.6,10.2,2.5
2015-10-07,18.6,16.0,20.8,14.7,78.7,78.7,21.4,0.88
2015-10-08,16.1,13.1,15.5,12.2,12.3,12.3,17.7,0.72
2015-10-09,15.4,12.5,14.6,10.4,4.0,4.0,14.8,1.07
2015-10-10,14.3,11.2,13.0,9.7,0.8,0.8,14.7,1.47
2015-10-11,21.5,11.5,20.9,9.9,0.0,0.0,17.9,2.66
2015-10-12,23.8,16.0,25.5,15.7,6.4,6.4,10.9,1.8
2015-10-13,20.7,16.7,22.5,17.8,22.4,22.4,10.6,1.65
2015-10-14,17.8,15.0,17.8,14.9,19.1,19.1,12.8,1.02
2015-10-15,16.1,14.1,15.5,14.2,2.0,2.0,11.1,1.07
2015-10-16,16.7,13.0,16.3,13.4,0.2,0.2,12.2,1.61
2015-10-17,18.9,13.4,18.1,12.9,0.0,0.0,14.0,1.91
2015-10-18,21.2,13.1,22.3,12.5,0.0,0.0,10.5,2.36
2015-10-19,19.3,15.6,19.8,16.2,0.2,0.2,11.8,1.53
2015-10-20,20.0,15.7,20.7,16.3,0.1,0.1,11.1,1.44
2015-10-21,23.3,14.6,24.6,15.0,0.0,0.0,11.8,2.33
2015-10-22,21.1,14.6,22.5,14.7,0.0,0.0,10.8,1.75
2015-10-23,25.4,17.3,26.4,17.2,0.7,0.7,10.6,2.47
2015-10-24,23.3,14.0,25.4,12.9,23.6,23.6,21.9,1.21
2015-10-25,13.9,11.9,12.9,10.9,8.8,8.8,15.1,0.57
2015-10-26,13.3,11.7,12.6,10.9,0.8,0.8,7.1,0.78
2015-10-27,12.9,10.8,11.7,9.9,7.3,7.3,12.5,0.71
2015-10-28,12.4,11.0,11.0,9.2,6.5,6.5,15.1,0.82
2015-10-29,12.6,10.7,10.9,10.0,4.0,4.0,10.4,0.68
2015-10-30,13.2,11.3,12.2,10.2,0.7,0.7,10.1,0.75
2015-10-31,12.5,9.8,10.7,6.0,3.5,3.5,19.4,1.18
2015-11-01,11.9,9.2,7.3,5.1,0.0,0.0,24.8,1.74
2015-11-02,12.1,7.7,9.3,5.9,0.0,0.0,16.2,1.18
2015-11-03,15.3,6.7,14.3,4.8,0.0,0.0,7.6,1.7
2015-11-04,16.1,7.1,14.6,5.8,0.0,0.0,11.3,1.73
2015-11-05,17.7,8.0,17.3,6.2,0.0,0.0,12.3,1.7
2015-11-06,16.2,12.4,15.5,11.7,0.0,0.0,11.8,1.33
2015-11-07,14.4,11.6,13.6,11.2,0.4,0.4,8.7,1.03
2015-11-08,14.3,10.5,14.0,8.7,6.9,6.9,13.9,0.99
2015-11-09,14.8,9.6,13.1,6.7,8.8,8.8,16.0,1.11
2015-11-10,11.6,9.2,9.1,6.1,1.6,1.6,20.3,1.12
2015-11-11,13.1,9.7,10.2,6.3,12.0,12.0,27.7,1.36
2015-11-12,15.6,10.5,13.5,9.4,8.9,8.9,23.1,1.16
2015-11-13,19.1,10.3,17.4,7.8,4.7,4.7,25.5,1.65
2015-11-14,15.8,9.1,13.7,7.1,0.1,0.1,14.4,1.83
2015-11-15,15.5,7.7,14.4,5.2,2.4,2.4,17.9,1.29
2015-11-16,14.8,9.3,13.2,7.5,0.9,0.9,25.0,1.17
2015-11-17,11.3,6.3,7.4,4.6,8.1,8.1,28.0,0.88
2015-11-18,11.2,4.0,8.6,1.5,0.0,0.0,11.4,1.16
2015-11-19,16.2,6.1,14.6,3.0,2.0,2.0,13.4,1.45
2015-11-20,17.5,8.2,15.8,5.3,0.0,0.0,14.4,1.88
2015-11-21,21.0,11.3,17.8,7.4,0.0,0.0,18.4,3.49
2015-11-22,21.3,11.2,20.0,7.0,0.0,0.0,17.0,2.93
2015-11-23,20.2,8.1,19.5,6.0,0.0,0.0,16.3,2.04
2015-11-24,18.1,6.9,17.9,4.9,0.0,0.0,9.5,1.42
2015-11-25,18.6,9.4,18.4,6.9,0.0,0.0,14.4,1.96
2015-11-26,20.1,12.9,18.5,11.0,0.1,0.1,9.7,2.21
2015-11-27,19.3,12.7,18.4,10.8,0.1,0.1,11.9,1.43
2015-11-28,20.6,12.8,19.2,10.7,0.0,0.0,13.4,2.24
2015-11-29,15.1,9.9,14.0,8.6,11.5,11.5,12.3,0.87
2015-11-30,12.1,7.7,11.0,4.5,17.2,17.2,17.3,0.63
2015-12-01,12.7,7.1,10.8,4.4,1.2,1.2,19.0,1.42
2015-12-02,11.5,3.2,6.8,-1.8,17.1,15.3,28.3,1.16
2015-12-03,5.6,2.9,0.2,-2.3,15.0,14.8,28.4,1.26
2015-12-04,5.7,2.6,0.1,-1.6,15.1,13.6,26.3,1.0
2015-12-05,7.0,2.0,3.8,-2.1,0.6,0.6,13.9,0.78
2015-12-06,9.2,1.1,6.1,-1.3,0.0,0.0,9.5,0.98
2015-12-07,13.1,2.6,10.9,0.6,0.0,0.0,8.3,1.13
2015-12-08,12.1,2.4,9.7,-0.1,0.0,0.0,8.1,1.05
2015-12-09,9.5,4.7,7.4,2.5,0.1,0.1,8.9,0.62
2015-12-10,11.6,7.0,10.0,4.8,0.1,0.1,8.7,0.72
2015-12-11,10.4,7.8,8.7,6.1,0.0,0.0,9.5,0.6
2015-12-12,10.6,7.5,8.8,5.9,1.1,1.1,9.2,0.55
2015-12-13,9.3,7.4,7.6,5.1,11.0,11.0,13.0,0.44
2015-12-14,11.6,4.1,10.2,1.9,0.5,0.5,6.0,0.81
2015-12-15,8.4,4.9,5.6,2.0,2.8,2.8,14.9,0.67
2015-12-16,8.8,4.8,7.4,2.6,1.7,1.7,6.9,0.59
2015-12-17,8.1,5.5,5.5,3.1,2.8,2.8,11.3,0.65
2015-12-18,8.9,2.6,7.3,-0.1,0.0,0.0,7.2,0.69
2015-12-19,11.2,1.7,9.2,-1.6,0.0,0.0,11.0,1.01
