date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,wind_speed_10m_max,et0_fao_evapotranspiration
2023-01-01,13.8,3.0,11.4,-0.8,0.0,0.0,9.1,1.36
2023-01-02,12.1,3.6,9.7,0.1,0.0,0.0,7.6,1.2
2023-01-03,12.7,2.8,12.0,-0.6,0.0,0.0,6.4,1.21
2023-01-04,13.2,4.2,10.7,0.3,0.6,0.6,12.3,1.44
2023-01-05,11.1,3.9,9.5,0.6,4.1,4.1,11.6,0.71
2023-01-06,14.6,4.9,12.6,1.2,1.5,1.5,11.8,0.97
2023-01-07,9.3,4.9,7.0,2.4,6.0,6.0,17.7,0.68
2023-01-08,7.3,4.9,5.5,2.6,5.4,5.4,12.9,0.36
2023-01-09,8.0,1.0,4.5,-2.5,1.3,1.2,15.1,0.99
2023-01-10,10.4,1.0,7.5,-2.8,0.0,0.0,8.9,1.4
2023-01-11,13.6,3.4,11.2,-0.3,0.0,0.0,11.0,1.71
2023-01-12,13.8,4.5,12.0,0.8,0.0,0.0,9.0,1.45
2023-01-13,13.7,3.7,12.6,-0.6,0.0,0.0,15.5,1.75
2023-01-14,12.5,3.1,10.2,-0.8,0.0,0.0,10.8,1.34
2023-01-15,10.8,3.8,8.8,1.2,0.0,0.0,6.3,1.05
2023-01-16,11.0,3.0,8.4,0.2,0.0,0.0,9.3,1.15
2023-01-17,17.7,6.0,15.8,2.6,0.0,0.0,21.2,2.13
2023-01-18,18.7,10.7,17.5,7.1,0.0,0.0,20.5,2.71
2023-01-19,18.1,8.7,17.1,4.7,0.0,0.0,16.1,2.24
2023-01-20,17.5,8.7,16.6,5.1,0.0,0.0,12.8,2.08
2023-01-21,17.0,6.6,15.0,3.8,0.0,0.0,12.3,1.8
2023-01-22,12.7,4.3,11.0,1.3,0.0,0.0,7.8,1.37
2023-01-23,9.8,4.8,8.0,2.0,0.0,0.0,7.7,1.13
2023-01-24,10.0,4.3,7.8,1.5,0.0,0.0,8.9,1.1
2023-01-25,9.8,6.1,7.5,3.3,0.6,0.6,8.2,0.85
2023-01-26,10.0,2.9,7.5,-0.5,0.0,0.0,15.7,1.15
2023-01-27,15.0,2.7,12.9,-1.0,0.0,0.0,15.6,1.92
2023-01-28,14.4,5.6,13.4,3.1,3.7,3.7,14.0,1.34
2023-01-29,9.2,6.9,7.3,3.3,3.8,3.8,22.7,0.53
2023-01-30,7.4,5.7,5.3,4.1,3.5,3.5,11.4,0.49
2023-01-31,9.1,3.7,6.8,1.5,1.6,1.6,10.9,0.87
2023-02-01,7.1,4.0,5.5,0.4,16.9,16.4,15.3,0.33
2023-02-02,9.0,2.3,6.1,-2.6,3.1,3.1,22.5,1.57
2023-02-03,11.5,3.1,6.6,-1.2,0.2,0.2,24.1,2.31
2023-02-04,8.4,3.5,6.0,0.6,0.0,0.0,8.0,1.02
2023-02-05,9.5,1.4,6.3,-2.3,0.0,0.0,11.6,1.47
2023-02-06,5.7,2.8,3.6,-1.2,29.7,22.7,19.5,0.28
2023-02-07,3.1,1.9,-1.6,-3.5,17.2,2.3,22.8,0.59
2023-02-08,5.2,1.4,0.2,-2.6,1.7,0.6,22.6,1.13
2023-02-09,7.4,-0.7,4.2,-5.6,0.0,0.0,14.5,1.15
2023-02-10,6.7,-0.8,3.9,-5.4,3.0,3.0,13.6,1.1
2023-02-11,4.4,3.2,1.9,0.4,5.2,4.9,10.0,0.41
2023-02-12,7.4,-0.2,4.0,-5.8,0.0,0.0,16.8,1.55
2023-02-13,4.3,-0.2,0.2,-4.8,7.5,0.5,22.3,0.94
2023-02-14,7.2,-1.8,4.0,-7.3,0.0,0.0,21.4,2.11
2023-02-15,7.5,2.8,2.6,-1.5,9.0,1.0,27.8,1.68
2023-02-16,4.2,1.1,0.6,-2.9,12.2,1.1,19.0,0.87
2023-02-17,9.9,0.2,6.9,-3.9,0.0,0.0,18.2,2.15
2023-02-18,14.7,6.6,9.9,0.7,2.8,2.8,28.9,3.38
2023-02-19,15.7,7.5,11.0,4.6,4.1,4.1,32.1,2.79
2023-02-20,15.4,6.0,13.8,2.0,10.1,10.1,22.6,1.25
2023-02-21,15.1,2.0,10.5,-1.4,0.0,0.0,28.2,3.06
2023-02-22,15.1,5.6,13.4,3.4,0.0,0.0,27.8,2.35
2023-02-23,8.3,4.7,6.7,2.1,10.1,10.1,16.2,0.44
2023-02-24,8.9,3.4,5.3,-0.7,0.1,0.1,18.2,1.53
2023-02-25,18.5,5.6,15.2,1.6,0.0,0.0,28.5,4.58
2023-02-26,20.1,11.4,18.7,7.8,0.0,0.0,32.2,4.27
2023-02-27,22.0,10.6,22.9,6.9,0.0,0.0,17.8,3.36
2023-02-28,20.9,8.6,21.2,6.5,0.0,0.0,15.7,2.81
2023-03-01,13.5,7.7,12.7,6.3,0.5,0.5,10.6,1.27
2023-03-02,9.7,6.7,8.4,4.3,5.2,5.2,12.8,0.89
2023-03-03,8.0,5.0,6.2,3.3,4.1,4.1,9.9,0.8
2023-03-04,12.1,7.4,10.7,5.2,1.3,1.3,14.2,1.33
2023-03-05,16.0,8.6,14.2,7.3,3.6,3.6,14.0,1.63
2023-03-06,14.6,5.9,11.1,4.2,2.4,2.4,38.8,1.38
2023-03-07,14.5,4.9,14.3,2.8,0.0,0.0,18.7,2.24
2023-03-08,18.5,9.1,17.0,5.6,0.0,0.0,14.8,2.91
2023-03-09,18.1,9.1,17.2,5.9,0.0,0.0,12.8,2.74
2023-03-10,17.7,10.2,16.4,7.2,0.1,0.1,26.1,2.6
2023-03-11,23.0,12.2,22.3,10.1,0.0,0.0,12.0,2.74
2023-03-12,21.8,9.6,21.6,6.8,6.1,6.1,17.7,2.37
2023-03-13,8.5,5.3,5.4,2.6,16.5,16.2,16.9,0.59
2023-03-14,7.5,4.5,5.7,2.2,3.6,3.6,7.1,1.16
2023-03-15,11.7,4.1,11.3,2.1,1.2,1.2,7.3,1.57
2023-03-16,18.6,9.6,17.5,8.0,0.2,0.2,16.7,2.1
2023-03-17,9.6,6.9,8.5,5.4,0.2,0.2,8.0,1.05
2023-03-18,9.8,6.9,8.4,5.2,0.9,0.9,9.4,0.97
2023-03-19,10.7,7.6,9.3,5.7,7.2,7.2,18.4,0.96
2023-03-20,8.4,7.3,5.5,3.2,19.3,19.3,19.6,0.65
2023-03-21,10.1,7.5,8.4,5.7,2.9,2.9,12.1,1.02
2023-03-22,12.7,4.8,12.0,2.8,0.0,0.0,12.0,2.21
2023-03-23,10.8,7.2,10.0,5.9,8.0,8.0,7.1,1.24
2023-03-24,12.1,7.9,10.6,6.3,3.1,3.1,9.3,1.16
2023-03-25,11.3,6.7,9.8,5.1,0.0,0.0,14.4,1.54
2023-03-26,17.2,7.7,16.9,6.2,0.3,0.3,11.5,2.75
2023-03-27,14.4,8.0,12.8,6.0,0.7,0.7,21.4,1.97
2023-03-28,23.7,8.4,25.1,5.1,17.3,17.3,48.3,2.81
2023-03-29,9.8,4.1,8.5,-0.4,24.9,24.4,20.3,0.64
2023-03-30,6.7,2.3,4.6,-1.2,8.7,3.4,15.1,1.57
