date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,wind_speed_10m_max,et0_fao_evapotranspiration
2007-02-16,8.3,6.4,6.2,4.0,3.8,3.8,12.0,0.5
2007-02-17,8.7,5.6,6.3,3.7,1.8,1.8,12.3,0.97
2007-02-18,6.0,0.8,3.6,-2.0,2.9,2.8,20.3,0.73
2007-02-19,10.5,0.3,7.0,-2.8,0.0,0.0,14.9,1.88
2007-02-20,11.1,4.6,8.7,0.1,2.2,2.2,15.5,1.66
2007-02-21,11.7,4.0,9.8,1.4,4.8,4.8,12.7,1.44
2007-02-22,7.3,4.8,4.8,1.6,2.4,2.4,13.2,0.64
2007-02-23,14.4,4.5,12.6,0.9,14.3,14.3,16.5,1.81
2007-02-24,5.9,-2.4,2.3,-6.4,12.0,6.2,21.9,0.6
2007-02-25,1.0,-3.0,-3.7,-7.0,0.0,0.0,13.4,0.98
2007-02-26,3.9,-1.0,0.2,-5.0,0.0,0.0,10.0,0.95
2007-02-27,10.1,-0.9,6.6,-4.8,0.0,0.0,17.0,2.06
2007-02-28,14.7,4.0,12.4,0.7,0.0,0.0,14.2,2.57
2007-03-01,10.8,6.3,8.3,4.5,2.8,2.8,15.6,1.31
2007-03-02,12.7,5.1,10.6,2.9,0.3,0.3,15.5,1.99
2007-03-03,17.5,8.4,14.7,5.1,2.3,2.3,18.1,2.38
2007-03-04,12.5,7.8,10.9,6.1,6.3,6.3,13.4,1.23
2007-03-05,8.7,5.3,7.4,0.2,22.4,22.4,24.6,0.63
2007-03-06,5.2,4.0,0.9,-0.4,19.9,17.6,25.6,0.41
2007-03-07,8.5,1.7,5.7,-1.1,0.0,0.0,12.2,1.39
2007-03-08,10.2,0.4,7.4,-2.8,0.0,0.0,15.6,1.68
2007-03-09,7.5,4.8,4.9,2.1,0.0,0.0,9.5,0.88
2007-03-10,10.2,4.3,7.3,1.7,0.0,0.0,14.2,1.24
2007-03-11,10.1,5.8,8.0,3.2,0.1,0.1,13.2,1.56
2007-03-12,8.1,4.2,5.1,0.6,3.8,3.6,15.6,1.0
2007-03-13,7.5,3.0,4.9,0.2,2.6,2.0,13.9,1.45
2007-03-14,6.4,2.9,3.5,0.6,2.4,1.1,8.8,1.23
2007-03-15,7.0,3.5,3.6,-1.3,14.9,10.8,22.6,0.81
2007-03-16,6.2,2.8,2.5,-1.5,10.9,9.2,22.0,0.86
2007-03-17,8.6,1.1,4.6,-3.0,0.6,0.6,17.7,1.8
2007-03-18,14.8,3.2,10.6,-0.5,6.9,6.9,18.9,2.33
2007-03-19,11.1,2.4,8.6,0.1,0.0,0.0,15.7,2.14
2007-03-20,16.0,5.4,14.0,2.1,0.0,0.0,14.6,2.99
2007-03-21,17.6,7.6,17.2,4.6,0.0,0.0,15.6,3.54
2007-03-22,20.0,6.5,19.6,5.0,0.0,0.0,16.2,3.6
2007-03-23,19.6,6.0,17.9,4.1,0.2,0.2,16.8,3.65
2007-03-24,13.4,7.5,11.9,5.9,10.6,10.6,17.1,1.24
2007-03-25,10.6,7.1,9.4,5.1,13.6,13.6,8.7,1.5
2007-03-26,10.2,4.2,8.8,0.9,7.7,7.7,17.0,1.53
2007-03-27,5.9,3.2,2.1,0.3,1.2,1.2,15.2,1.4
2007-03-28,7.7,2.2,5.0,-0.5,0.0,0.0,13.8,1.81
2007-03-29,8.8,3.0,6.5,0.1,0.0,0.0,10.7,2.04
2007-03-30,11.2,1.7,9.2,-1.7,0.0,0.0,19.2,2.39
2007-03-31,13.4,3.6,12.1,0.8,3.1,3.1,17.1,2.21
2007-04-01,10.5,6.7,8.2,3.2,12.9,12.9,16.6,1.16
2007-04-02,8.8,6.1,5.9,2.5,7.1,7.1,16.7,1.3
2007-04-03,8.9,5.3,5.8,2.6,2.2,2.2,14.3,1.47
2007-04-04,11.2,3.7,10.8,1.0,0.4,0.4,9.9,2.74
2007-04-05,16.3,5.0,14.2,1.4,0.2,0.2,17.4,3.1
2007-04-06,12.5,8.0,11.0,6.5,7.6,7.6,17.8,1.28
2007-04-07,12.3,4.9,11.6,2.9,0.1,0.1,13.6,2.33
2007-04-08,12.4,4.2,11.7,2.0,0.0,0.0,14.0,2.67
2007-04-09,10.5,4.5,9.2,2.8,0.0,0.0,12.5,2.5
2007-04-10,10.6,3.4,9.1,1.2,0.0,0.0,11.5,2.48
2007-04-11,11.2,3.7,10.2,1.5,0.0,0.0,13.2,2.71
2007-04-12,11.4,5.3,8.5,2.9,0.0,0.0,13.9,2.16
2007-04-13,11.3,5.3,9.0,2.6,2.0,2.0,12.7,2.2
2007-04-14,9.6,2.7,8.1,0.3,2.2,2.2,11.9,2.38
2007-04-15,9.5,2.1,7.6,-0.9,0.0,0.0,12.0,2.54
2007-04-16,9.8,1.8,8.7,-1.4,0.1,0.1,10.2,2.65
2007-04-17,9.9,4.8,9.1,2.2,3.2,3.1,12.0,2.23
2007-04-18,8.6,5.1,5.7,1.6,5.8,5.8,14.2,1.23
2007-04-19,9.7,4.2,7.3,0.4,8.0,6.5,17.4,1.83
2007-04-20,10.1,3.5,8.7,0.8,2.4,2.4,11.8,2.46
2007-04-21,16.5,2.6,16.0,-0.7,0.0,0.0,14.2,3.78
2007-04-22,15.1,6.6,15.1,4.5,0.4,0.4,13.3,3.22
2007-04-23,8.5,5.3,7.0,2.4,11.4,11.4,11.6,1.21
2007-04-24,9.7,3.0,7.6,0.5,0.9,0.9,11.6,2.54
2007-04-25,12.5,2.6,11.4,-0.1,0.0,0.0,16.6,3.26
2007-04-26,14.6,4.4,14.0,1.8,0.0,0.0,16.3,3.03
2007-04-27,11.8,8.3,10.3,6.9,0.1,0.1,9.8,1.62
2007-04-28,15.0,9.0,14.6,8.3,0.5,0.5,13.0,3.07
2007-04-29,13.0,8.8,11.8,6.5,20.6,20.6,13.3,1.41
2007-04-30,14.8,8.6,13.9,6.0,6.1,6.1,14.2,2.75
2007-05-01,19.3,6.7,19.1,4.7,0.0,0.0,15.2,3.59
2007-05-02,16.9,11.2,17.5,9.4,16.9,16.9,14.7,1.91
2007-05-03,13.2,8.4,12.3,6.2,9.9,9.9,14.1,1.93
2007-05-04,13.8,8.2,13.0,6.0,0.0,0.0,14.7,2.49
2007-05-05,17.9,9.3,18.3,7.8,0.0,0.0,15.4,3.56
2007-05-06,19.5,10.2,21.4,9.4,0.0,0.0,14.3,3.95
2007-05-07,22.8,9.4,25.2,8.1,0.0,0.0,13.9,4.34
2007-05-08,28.6,15.4,31.2,14.3,7.1,7.1,18.9,3.9
2007-05-09,19.1,12.1,22.1,11.9,6.1,6.1,8.9,3.25
2007-05-10,20.2,11.8,22.9,11.5,0.0,0.0,13.8,3.79
2007-05-11,16.1,12.1,16.4,12.2,0.0,0.0,13.1,2.91
2007-05-12,16.7,12.0,17.2,11.7,2.1,2.1,12.0,2.5
2007-05-13,17.5,13.2,18.0,13.0,0.7,0.7,13.8,3.42
2007-05-14,18.0,11.7,19.3,11.1,0.0,0.0,12.0,3.85
2007-05-15,18.2,9.9,20.2,9.1,0.0,0.0,9.9,4.05
2007-05-16,20.8,10.0,23.6,9.0,0.0,0.0,12.5,4.23
2007-05-17,22.1,13.4,26.0,13.8,0.0,0.0,9.5,4.39
2007-05-18,25.2,14.6,28.6,14.4,0.0,0.0,20.4,4.94
2007-05-19,23.1,14.9,26.2,15.3,2.3,2.3,11.0,3.75
2007-05-20,23.3,15.1,27.4,15.9,0.2,0.2,12.1,4.29
2007-05-21,24.1,16.5,26.5,16.8,14.6,14.6,17.7,3.31
2007-05-22,21.6,15.9,24.9,17.8,0.0,0.0,12.2,3.69
2007-05-23,22.5,16.0,26.1,16.2,0.0,0.0,12.4,3.37
2007-05-24,23.8,16.4,28.3,17.9,0.0,0.0,12.7,4.07
2007-05-25,23.3,17.9,27.8,19.2,0.1,0.1,10.0,3.65
2007-05-26,24.6,16.6,29.7,17.8,0.0,0.0,10.5,4.16
2007-05-27,26.1,17.2,30.1,18.6,11.0,11.0,12.9,3.91
2007-05-28,22.6,17.0,26.6,17.3,3.2,3.2,11.2,3.63
2007-05-29,24.5,17.1,28.5,17.3,0.0,0.0,13.7,4.61
2007-05-30,22.9,16.1,26.8,17.3,0.0,0.0,11.0,4.17
2007-05-31,23.4,14.8,28.2,15.7,0.0,0.0,11.4,4.65
2007-06-01,21.9,16.5,24.6,18.1,1.6,1.6,11.6,3.18
2007-06-02,20.5,17.2,22.3,18.7,0.3,0.3,12.8,3.18
2007-06-03,21.8,15.6,25.6,16.9,0.0,0.0,7.3,4.39
2007-06-04,22.5,14.8,26.7,15.6,0.0,0.0,7.1,4.81
2007-06-05,22.7,14.6,27.1,15.5,0.0,0.0,7.7,4.61
2007-06-06,22.7,18.0,25.7,20.2,0.2,0.2,12.7,3.59
2007-06-07,21.9,18.7,24.4,20.0,6.8,6.8,10.8,2.67
2007-06-08,20.2,17.7,20.4,16.5,8.5,8.5,18.2,2.1
2007-06-09,21.1,16.1,20.9,15.5,0.0,0.0,17.6,3.72
2007-06-10,22.4,15.5,25.0,14.6,0.0,0.0,13.0,4.79
2007-06-11,21.3,16.9,23.4,18.3,2.2,2.2,11.3,3.39
2007-06-12,19.3,16.6,20.2,17.0,14.4,14.4,13.8,1.75
2007-06-13,22.9,15.6,26.0,16.4,0.0,0.0,9.6,4.87
2007-06-14,23.3,15.2,27.4,15.8,0.0,0.0,8.0,4.74
2007-06-15,23.7,15.7,28.5,17.0,0.0,0.0,7.8,4.84
2007-06-16,23.8,16.5,28.4,18.2,0.0,0.0,7.9,4.87
2007-06-17,24.5,17.1,28.7,18.7,0.0,0.0,9.2,4.81
2007-06-18,23.9,17.2,26.8,18.4,0.0,0.0,15.6,4.64
2007-06-19,23.2,18.6,25.9,19.0,2.1,2.1,12.4,3.47
2007-06-20,23.3,19.3,26.7,19.4,13.1,13.1,15.5,3.14
2007-06-21,22.2,17.1,21.5,16.8,2.9,2.9,25.4,4.04
2007-06-22,21.4,14.7,23.8,15.0,0.1,0.1,10.9,4.05
2007-06-23,24.8,14.5,28.6,14.7,0.0,0.0,11.1,5.24
2007-06-24,29.3,16.6,33.3,17.3,0.0,0.0,18.4,6.14
2007-06-25,23.7,16.5,26.4,17.5,0.0,0.0,18.5,5.11
2007-06-26,24.8,15.4,27.0,16.2,0.0,0.0,8.1,5.39
2007-06-27,26.1,15.9,29.1,16.2,0.0,0.0,12.1,5.58
2007-06-28,29.3,17.5,33.0,18.5,0.0,0.0,16.5,6.02
2007-06-29,25.1,19.5,28.3,20.8,0.2,0.2,16.3,4.89
2007-06-30,21.8,18.1,24.6,19.1,8.5,8.5,12.0,3.08
2007-07-01,21.8,17.7,22.7,18.5,2.5,2.5,12.2,3.49
2007-07-02,22.9,18.3,24.2,18.4,0.7,0.7,12.8,3.56
2007-07-03,24.6,18.5,27.7,19.9,0.4,0.4,12.9,4.3
2007-07-04,25.3,18.0,29.5,19.4,0.0,0.0,11.5,5.02
2007-07-05,27.8,18.8,32.6,20.9,0.0,0.0,12.6,5.51
2007-07-06,26.5,19.4,33.0,21.6,4.7,4.7,17.4,5.0
2007-07-07,20.9,15.6,21.7,15.6,15.2,15.2,24.9,1.93
2007-07-08,22.6,14.7,25.3,14.6,0.0,0.0,6.3,4.6
2007-07-09,23.2,15.2,25.9,15.3,0.0,0.0,8.4,4.93
2007-07-10,23.9,15.2,26.1,15.9,0.0,0.0,14.8,4.7
2007-07-11,26.3,17.0,31.2,18.7,0.0,0.0,10.5,5.14
2007-07-12,28.7,17.9,34.0,18.9,0.2,0.2,13.3,5.54
2007-07-13,23.6,20.8,26.0,22.6,4.4,4.4,12.9,3.19
2007-07-14,21.2,19.2,21.5,18.9,26.6,26.6,23.2,1.92
2007-07-15,20.3,17.4,21.8,17.5,13.9,13.9,16.5,1.63
2007-07-16,21.9,17.3,23.3,17.1,10.7,10.7,14.8,3.32
2007-07-17,23.1,17.9,25.7,18.3,7.8,7.8,15.1,3.52
2007-07-18,25.8,19.3,29.6,19.3,0.2,0.2,15.4,5.02
2007-07-19,24.9,18.3,30.1,19.6,0.0,0.0,7.9,4.82
2007-07-20,24.8,19.0,28.5,21.6,0.1,0.1,11.9,3.81
2007-07-21,25.5,19.9,29.6,23.2,0.0,0.0,9.7,4.11
2007-07-22,27.4,19.6,32.3,22.4,0.0,0.0,6.2,5.18
2007-07-23,27.5,19.3,33.0,21.4,0.0,0.0,7.3,5.24
2007-07-24,27.5,20.0,32.6,23.1,0.0,0.0,8.7,5.2
2007-07-25,28.6,19.8,35.2,22.7,0.0,0.0,11.5,5.08
2007-07-26,28.2,21.2,35.1,25.3,0.0,0.0,9.8,4.79
2007-07-27,26.9,21.0,31.8,24.0,0.1,0.1,11.0,4.45
2007-07-28,26.7,19.5,31.2,22.0,0.0,0.0,8.4,4.72
2007-07-29,26.5,19.9,30.9,22.6,0.0,0.0,10.3,4.6
2007-07-30,28.6,20.4,34.4,23.3,0.0,0.0,13.6,4.36
2007-07-31,29.7,22.2,37.0,24.9,0.0,0.0,10.2,4.66
2007-08-01,28.2,23.8,35.0,28.6,0.0,0.0,10.8,3.87
2007-08-02,26.5,21.3,30.6,22.8,7.9,7.9,21.1,3.34
2007-08-03,24.3,20.5,25.7,21.9,5.9,5.9,17.1,3.38
2007-08-04,24.6,20.1,27.5,22.0,0.5,0.5,13.4,3.75
2007-08-05,26.2,20.0,30.0,22.0,0.0,0.0,9.7,3.88
2007-08-06,28.1,21.4,33.3,25.1,0.0,0.0,11.7,3.97
2007-08-07,28.2,21.9,34.2,25.3,0.4,0.4,16.3,4.16
2007-08-08,25.5,20.9,27.9,23.3,0.6,0.6,15.9,3.68
2007-08-09,24.6,20.7,28.0,23.3,0.4,0.4,9.0,3.1
2007-08-10,25.3,20.4,28.9,23.1,0.6,0.6,10.6,3.26
2007-08-11,27.8,20.3,32.9,22.9,0.0,0.0,11.0,4.67
2007-08-12,30.0,20.9,36.8,23.3,0.0,0.0,11.5,5.15
2007-08-13,26.6,22.9,30.8,25.8,0.9,0.9,15.1,3.35
2007-08-14,26.0,20.7,29.3,23.5,0.0,0.0,13.0,3.98
2007-08-15,24.3,20.2,27.9,22.7,3.8,3.8,12.5,2.12
2007-08-16,25.0,20.3,28.5,23.2,0.4,0.4,12.9,3.69
2007-08-17,24.4,20.3,28.1,22.8,5.2,5.2,11.5,3.27
2007-08-18,25.0,19.9,28.8,21.8,0.3,0.3,10.4,3.85
2007-08-19,25.6,19.1,29.1,21.2,0.0,0.0,9.3,3.87
2007-08-20,27.3,19.0,31.9,21.1,0.0,0.0,8.0,4.23
2007-08-21,29.1,20.5,34.1,23.0,0.2,0.2,11.6,4.24
2007-08-22,26.5,22.3,31.0,24.9,3.2,3.2,11.2,3.79
2007-08-23,25.2,20.8,28.0,23.5,10.3,10.3,13.4,3.31
2007-08-24,25.0,20.4,28.3,23.1,4.1,4.1,11.2,3.14
2007-08-25,25.6,21.1,29.2,24.2,4.0,4.0,11.8,3.14
2007-08-26,26.4,21.5,30.1,24.1,5.7,5.7,10.6,3.24
2007-08-27,26.5,21.5,30.0,23.0,8.6,8.6,16.5,3.17
2007-08-28,25.6,21.1,29.0,23.6,2.1,2.1,12.2,3.37
2007-08-29,24.8,21.1,28.7,23.3,8.5,8.5,15.0,2.72
2007-08-30,25.8,18.5,29.6,20.5,0.0,0.0,10.0,4.21
2007-08-31,27.0,17.9,30.2,19.5,0.0,0.0,8.5,4.46
2007-09-01,28.7,18.4,32.3,20.5,0.0,0.0,9.2,4.43
2007-09-02,27.3,18.4,32.9,20.2,0.0,0.0,10.2,4.0
2007-09-03,27.0,21.1,31.9,24.7,0.0,0.0,8.7,3.78
2007-09-04,26.7,21.1,31.5,24.6,0.0,0.0,8.9,3.35
2007-09-05,27.8,22.1,32.2,26.0,0.0,0.0,8.8,3.47
2007-09-06,28.0,23.0,33.0,27.3,0.2,0.2,11.6,3.17
2007-09-07,24.9,22.8,28.5,26.5,3.0,3.0,11.6,2.55
2007-09-08,25.9,19.5,30.0,20.2,24.4,24.4,20.1,2.18
2007-09-09,20.4,18.4,21.3,18.3,27.8,27.8,17.7,1.38
2007-09-10,21.2,17.7,22.1,17.6,12.7,12.7,19.5,2.15
2007-09-11,22.5,18.1,24.3,19.7,1.0,1.0,12.9,2.79
2007-09-12,24.7,16.9,28.2,18.2,0.0,0.0,10.1,3.6
2007-09-13,22.1,17.1,24.1,15.6,17.6,17.6,25.5,2.13
2007-09-14,21.1,16.4,20.2,16.3,0.9,0.9,21.0,3.23
2007-09-15,21.1,16.2,21.3,17.0,0.1,0.1,13.2,2.6
2007-09-16,21.3,15.4,22.3,13.8,20.1,20.1,22.0,2.3
2007-09-17,18.4,12.5,18.2,12.1,0.0,0.0,14.8,2.98
2007-09-18,21.0,12.0,21.0,11.5,0.0,0.0,14.7,3.03
2007-09-19,23.3,16.4,25.7,17.3,0.0,0.0,10.4,3.1
2007-09-20,22.8,16.5,25.0,17.7,0.0,0.0,8.7,2.89
2007-09-21,21.5,17.5,23.0,18.9,1.1,1.1,9.2,2.22
2007-09-22,21.2,18.0,22.4,18.6,3.3,3.3,13.8,2.15
2007-09-23,19.6,17.3,20.1,17.6,13.3,13.3,17.3,1.3
2007-09-24,17.9,16.6,17.8,15.6,31.5,31.5,21.5,0.95
2007-09-25,20.1,15.9,19.8,15.4,8.1,8.1,15.1,1.93
2007-09-26,21.5,13.4,23.1,13.4,0.0,0.0,11.5,3.02
2007-09-27,23.1,14.3,25.6,14.4,0.0,0.0,12.4,3.04
2007-09-28,22.9,16.4,25.1,17.8,0.0,0.0,10.5,2.65
2007-09-29,21.6,15.1,23.7,16.2,0.0,0.0,7.5,2.74
2007-09-30,20.9,15.2,22.2,15.7,0.0,0.0,8.0,2.39
2007-10-01,20.6,15.7,21.6,16.1,0.1,0.1,11.7,1.95
2007-10-02,20.2,17.2,21.8,18.9,0.7,0.7,9.7,1.47
2007-10-03,23.7,17.6,26.1,19.3,0.0,0.0,11.7,2.32
2007-10-04,23.9,17.6,27.1,18.7,0.2,0.2,11.3,2.45
2007-10-05,21.5,18.0,23.9,19.1,6.9,6.9,11.5,1.55
2007-10-06,20.3,15.5,22.2,16.4,8.3,8.3,12.2,1.52
2007-10-07,21.2,15.1,23.0,16.1,0.0,0.0,8.0,2.38
2007-10-08,21.6,14.9,23.2,15.6,0.0,0.0,9.4,2.34
2007-10-09,21.5,17.7,22.6,19.6,0.4,0.4,13.6,1.8
2007-10-10,20.7,17.6,21.9,19.2,1.9,1.9,10.7,1.8
2007-10-11,20.4,17.1,21.6,18.5,1.2,1.2,9.7,1.65
2007-10-12,20.5,17.8,21.8,19.2,0.0,0.0,11.0,1.78
2007-10-13,24.4,17.7,25.6,17.4,1.7,1.7,15.0,2.52
2007-10-14,23.4,13.5,25.3,11.3,32.5,32.5,29.6,1.97
2007-10-15,13.4,11.0,12.1,7.9,46.1,46.1,20.4,0.61
2007-10-16,12.6,10.9,10.1,8.5,23.2,23.2,22.3,1.03
2007-10-17,16.5,9.4,15.2,7.9,0.5,0.5,15.8,1.96
2007-10-18,18.1,9.9,16.7,7.9,0.0,0.0,13.0,2.44
2007-10-19,22.3,11.0,21.9,9.2,0.0,0.0,14.3,2.84
2007-10-20,22.6,14.8,23.5,12.0,0.1,0.1,13.3,2.72
2007-10-21,23.2,14.8,24.4,14.4,1.3,1.3,11.8,2.5
2007-10-22,21.8,16.7,23.8,17.0,0.0,0.0,11.0,2.15
2007-10-23,25.2,16.7,26.5,16.0,0.0,0.0,12.4,2.78
2007-10-24,22.2,16.6,23.3,14.8,0.0,0.0,14.4,2.38
2007-10-25,20.0,15.9,20.9,15.8,6.3,6.3,12.6,1.42
2007-10-26,15.9,13.3,15.8,12.8,19.6,19.6,16.6,0.67
2007-10-27,16.5,12.3,14.9,11.1,0.0,0.0,12.3,1.77
2007-10-28,16.7,13.1,15.8,11.9,0.4,0.4,14.7,1.49
2007-10-29,18.4,11.5,17.8,11.0,0.6,0.6,11.5,1.77
2007-10-30,17.2,13.2,17.4,11.9,14.0,14.0,11.9,0.93
2007-10-31,16.5,10.0,16.0,8.8,1.2,1.2,10.4,1.53
2007-11-01,18.9,10.0,17.6,8.4,0.0,0.0,12.2,2.07
2007-11-02,19.5,12.7,19.0,9.8,17.2,17.2,25.6,1.55
2007-11-03,14.8,8.8,11.0,5.8,6.4,6.4,30.5,1.18
2007-11-04,16.2,6.1,13.8,4.1,0.0,0.0,15.0,1.87
2007-11-05,15.8,12.4,16.0,10.6,9.5,9.5,10.0,0.73
2007-11-06,13.5,8.8,12.5,6.3,30.5,30.5,17.0,0.43
2007-11-07,8.7,7.5,7.0,4.2,9.0,9.0,15.7,0.64
2007-11-08,14.4,8.0,13.0,6.1,8.1,8.1,12.6,1.3
2007-11-09,13.0,5.9,11.0,3.4,10.8,10.8,13.8,0.97
2007-11-10,16.0,6.4,12.5,2.0,0.0,0.0,20.9,2.7
2007-11-11,16.9,8.4,13.6,3.8,5.8,5.8,23.8,1.82
2007-11-12,15.7,8.2,11.5,3.3,0.2,0.2,20.3,3.14
2007-11-13,17.2,9.1,15.2,5.5,8.1,8.1,20.5,1.79
2007-11-14,10.7,8.2,8.8,5.6,9.6,9.6,14.3,0.64
2007-11-15,19.1,10.7,17.8,7.8,0.0,0.0,16.9,2.28
2007-11-16,21.0,10.1,19.7,8.1,0.0,0.0,16.7,2.12
2007-11-17,17.1,8.1,16.2,6.7,0.0,0.0,9.8,1.51
2007-11-18,17.4,7.9,16.8,5.7,0.0,0.0,10.2,1.48
2007-11-19,17.8,9.3,16.6,7.4,0.0,0.0,10.3,1.37
2007-11-20,13.7,10.5,12.5,8.9,16.7,16.7,16.1,0.86
2007-11-21,10.8,7.5,9.0,3.8,28.5,28.5,25.6,0.39
2007-11-22,8.8,5.7,5.8,2.5,5.7,5.7,16.7,0.65
2007-11-23,9.5,2.7,6.6,-0.1,0.0,0.0,11.6,0.98
2007-11-24,11.3,2.7,8.5,-0.1,0.0,0.0,12.6,1.28
2007-11-25,12.7,3.8,9.8,0.4,0.0,0.0,12.6,1.47
2007-11-26,15.7,5.5,13.7,1.4,0.1,0.1,17.3,2.26
2007-11-27,17.2,4.5,13.8,1.6,15.8,15.1,25.0,1.91
2007-11-28,6.0,1.6,3.3,-3.6,15.3,12.4,18.2,0.52
2007-11-29,7.1,0.9,2.9,-4.2,0.0,0.0,17.7,1.34
2007-11-30,13.9,3.3,11.5,-1.6,0.0,0.0,17.2,1.82
2007-12-01,14.2,4.5,12.6,0.9,11.9,9.6,21.0,1.42
2007-12-02,8.6,3.3,3.6,-0.5,5.0,4.9,22.7,1.13
2007-12-03,11.8,3.0,8.3,-0.2,0.5,0.5,14.8,1.46
2007-12-04,14.6,5.7,11.4,2.0,0.0,0.0,18.1,2.33
2007-12-05,15.1,8.7,13.1,4.2,0.0,0.0,16.7,1.81
2007-12-06,14.9,8.7,13.5,6.6,0.9,0.9,7.7,0.78
2007-12-07,12.5,8.1,10.3,6.1,8.5,8.5,19.0,0.65
2007-12-08,11.7,7.3,9.8,5.0,2.7,2.7,13.8,0.68
2007-12-09,14.1,6.3,11.8,3.4,0.0,0.0,16.3,1.56
2007-12-10,15.7,9.3,13.4,5.3,0.2,0.2,15.9,1.66
2007-12-11,15.9,9.7,14.1,6.8,1.6,1.6,15.3,1.63
2007-12-12,15.2,9.5,14.2,7.5,3.7,3.7,12.6,1.01
2007-12-13,11.6,7.6,10.0,4.5,10.8,10.8,16.8,0.46
2007-12-14,7.0,5.2,3.9,1.9,17.1,17.1,17.7,0.34
2007-12-15,9.9,2.8,7.8,0.3,0.0,0.0,10.7,0.76
2007-12-16,10.4,2.5,8.3,-0.2,2.9,2.9,8.2,0.89
2007-12-17,7.3,3.2,4.3,-1.1,10.2,9.8,18.3,0.45
2007-12-18,2.9,0.2,-2.1,-4.3,20.2,11.1,24.6,0.61
