date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,wind_speed_10m_max,et0_fao_evapotranspiration
2013-01-01,10.9,1.4,8.5,-1.9,0.0,0.0,7.6,1.12
2013-01-02,12.1,1.3,9.7,-2.4,0.0,0.0,8.6,1.24
2013-01-03,11.9,3.0,9.0,0.1,0.0,0.0,11.4,1.17
2013-01-04,11.4,2.4,8.9,-1.1,0.0,0.0,9.4,1.06
2013-01-05,7.6,4.0,4.6,0.6,9.7,9.2,11.5,0.43
2013-01-06,7.9,3.5,5.7,0.5,9.7,7.3,7.1,0.64
2013-01-07,4.4,1.4,2.2,-3.4,40.5,15.8,20.9,0.28
2013-01-08,1.3,0.2,-2.1,-4.2,14.4,8.1,17.6,0.48
2013-01-09,2.1,-0.1,-2.5,-5.6,12.6,5.1,21.2,0.64
2013-01-10,2.2,-2.9,-1.5,-7.2,8.6,6.6,22.3,0.66
2013-01-11,3.7,-2.0,-0.9,-7.2,0.0,0.0,22.7,1.46
2013-01-12,6.5,3.1,2.4,-3.2,2.9,2.9,25.6,1.54
2013-01-13,6.6,3.6,3.4,0.4,6.7,6.7,17.3,0.83
2013-01-14,3.7,1.4,1.3,-2.1,3.8,3.8,12.2,0.48
2013-01-15,7.2,-0.1,3.5,-4.4,0.0,0.0,13.5,1.12
2013-01-16,8.6,1.3,5.6,-2.9,0.0,0.0,17.7,1.68
2013-01-17,11.6,4.5,7.7,0.2,0.0,0.0,16.5,1.88
2013-01-18,10.9,6.1,7.5,1.0,0.0,0.0,18.8,2.07
2013-01-19,14.1,6.9,10.9,3.2,0.9,0.9,13.4,1.85
2013-01-20,12.1,7.2,9.4,4.4,0.0,0.0,15.6,2.01
2013-01-21,16.3,9.5,13.9,5.2,0.0,0.0,16.6,2.44
2013-01-22,16.2,9.7,12.0,5.5,0.0,0.0,21.3,2.7
2013-01-23,14.9,8.4,12.9,6.5,0.7,0.7,16.3,1.93
2013-01-24,13.8,6.7,11.2,4.7,0.0,0.0,14.7,1.61
2013-01-25,14.3,5.8,11.8,3.2,0.5,0.5,13.9,1.29
2013-01-26,14.7,6.9,11.8,4.0,0.0,0.0,13.2,1.48
2013-01-27,13.5,6.5,11.4,4.5,4.2,4.2,9.8,0.78
2013-01-28,10.1,6.2,8.0,4.5,4.7,4.7,11.5,0.73
2013-01-29,7.6,3.8,5.7,-0.2,23.5,20.8,22.4,0.29
2013-01-30,4.8,3.0,1.8,-0.4,7.7,4.8,13.9,0.52
2013-01-31,4.7,3.1,2.2,0.4,7.9,6.1,9.2,0.51
2013-02-01,9.3,1.0,6.1,-2.0,1.0,1.0,14.5,1.11
2013-02-02,10.8,2.1,7.6,-1.1,0.3,0.3,16.8,1.87
2013-02-03,15.5,7.4,12.3,2.8,0.0,0.0,18.5,2.92
2013-02-04,18.7,9.6,16.4,5.2,0.0,0.0,16.0,2.91
2013-02-05,12.5,7.2,10.1,4.8,0.0,0.0,14.1,1.72
2013-02-06,16.3,7.1,13.8,4.4,0.0,0.0,11.7,2.11
2013-02-07,18.1,10.6,15.3,6.9,0.0,0.0,15.5,2.97
2013-02-08,16.3,8.7,14.6,6.1,0.0,0.0,10.1,2.29
2013-02-09,16.3,8.1,15.2,5.9,0.0,0.0,10.7,1.96
2013-02-10,16.1,8.3,13.7,5.4,0.0,0.0,12.3,2.1
2013-02-11,14.7,7.6,13.2,4.6,8.4,8.4,15.8,1.33
2013-02-12,8.0,5.6,5.6,3.4,6.9,6.9,16.3,0.64
2013-02-13,12.1,3.3,8.7,0.5,0.0,0.0,17.4,1.54
2013-02-14,14.9,6.1,12.3,2.8,0.0,0.0,14.4,2.14
2013-02-15,15.1,6.3,13.0,3.2,1.4,1.4,14.0,1.71
2013-02-16,7.2,4.4,4.3,1.6,6.9,6.9,17.0,0.71
2013-02-17,5.5,4.0,2.7,1.6,2.7,2.7,10.6,0.62
2013-02-18,6.4,3.3,3.3,0.6,10.4,8.6,11.8,0.65
2013-02-19,7.9,3.3,5.5,-0.0,2.1,2.1,12.4,1.19
2013-02-20,10.8,3.6,7.9,-0.2,15.4,15.4,16.2,1.13
2013-02-21,9.7,4.8,7.1,1.4,0.6,0.6,12.0,1.44
2013-02-22,13.4,4.5,10.3,0.9,0.0,0.0,12.6,1.44
2013-02-23,13.3,7.1,11.6,4.7,7.8,7.8,8.3,1.36
2013-02-24,10.1,5.8,8.4,3.7,0.0,0.0,9.8,0.74
2013-02-25,13.8,5.0,12.0,2.5,0.0,0.0,15.7,1.83
2013-02-26,14.4,5.0,12.9,2.2,0.0,0.0,11.3,2.07
2013-02-27,12.6,6.9,10.4,4.2,7.4,7.4,16.9,1.47
2013-02-28,8.0,4.4,4.8,-0.5,5.9,5.9,22.0,0.75
2013-03-01,7.1,1.7,3.5,-1.2,5.0,3.5,22.7,1.19
2013-03-02,13.7,1.8,11.2,-1.6,0.0,0.0,15.3,2.51
2013-03-03,7.3,5.5,4.6,2.0,4.5,4.5,16.4,1.06
2013-03-04,6.3,3.6,4.2,-0.5,21.3,21.1,17.5,0.44
2013-03-05,4.3,-0.4,-0.7,-4.7,11.0,6.6,21.9,1.22
2013-03-06,4.8,-0.7,1.0,-5.0,2.7,1.7,13.1,1.62
2013-03-07,13.7,1.3,10.7,-3.1,0.0,0.0,15.1,3.07
2013-03-08,14.9,5.6,13.9,1.3,0.0,0.0,14.2,3.45
2013-03-09,14.8,8.3,12.5,4.7,0.1,0.1,14.4,2.78
2013-03-10,17.0,7.8,16.6,3.9,0.0,0.0,15.5,3.44
2013-03-11,17.7,9.4,16.5,7.2,0.1,0.1,14.2,3.33
2013-03-12,17.6,11.0,15.8,8.6,1.6,1.6,13.9,2.22
2013-03-13,15.0,8.8,14.0,6.8,6.8,6.8,20.2,2.2
2013-03-14,18.3,8.8,16.5,7.0,0.0,0.0,16.2,3.12
