date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,wind_speed_10m_max,et0_fao_evapotranspiration
2005-01-01,12.8,5.8,10.7,3.5,0.0,0.0,11.5,0.99
2005-01-02,8.8,5.5,6.7,0.9,11.9,11.9,24.9,0.5
2005-01-03,6.7,2.2,4.1,-0.6,7.2,7.1,20.5,0.6
2005-01-04,8.6,1.1,6.1,-1.8,0.0,0.0,8.6,0.91
2005-01-05,7.9,2.7,5.2,-1.8,3.9,3.0,15.6,0.89
2005-01-06,7.6,2.8,2.9,-1.8,1.0,1.0,22.5,0.93
2005-01-07,9.4,1.6,6.5,-0.8,0.0,0.0,8.5,0.92
2005-01-08,9.3,1.1,6.5,-1.4,0.0,0.0,11.4,0.91
2005-01-09,10.7,1.7,8.4,-2.1,0.0,0.0,11.9,1.37
2005-01-10,11.7,3.1,8.5,-0.8,6.0,6.0,25.0,1.4
2005-01-11,9.0,4.5,6.1,-0.2,3.6,3.6,20.1,1.12
2005-01-12,12.0,4.4,10.4,2.2,0.1,0.1,9.8,0.76
2005-01-13,13.9,2.9,11.7,0.2,0.0,0.0,12.0,1.43
2005-01-14,12.8,4.0,10.7,0.7,0.0,0.0,11.1,1.34
2005-01-15,10.0,5.1,7.4,2.0,0.0,0.0,11.8,0.86
2005-01-16,11.3,3.7,8.7,0.6,0.0,0.0,11.6,1.1
2005-01-17,10.0,2.9,7.7,0.6,0.0,0.0,8.4,0.94
2005-01-18,9.2,2.6,6.9,0.3,0.2,0.2,9.2,0.99
2005-01-19,9.2,1.8,6.5,-1.8,0.0,0.0,9.5,0.89
2005-01-20,11.2,1.4,8.7,-2.2,0.0,0.0,19.1,1.63
2005-01-21,13.2,4.8,8.7,-0.5,0.0,0.0,21.2,2.25
2005-01-22,12.2,6.4,10.1,3.0,0.0,0.0,13.0,1.26
2005-01-23,7.3,1.9,4.9,-3.6,17.7,11.5,25.7,0.43
2005-01-24,3.2,-5.6,-0.7,-9.6,11.6,7.6,21.4,0.65
2005-01-25,8.3,-4.2,4.9,-8.4,0.8,0.8,14.8,1.48
2005-01-26,13.8,6.2,10.1,1.4,0.9,0.9,22.0,2.46
2005-01-27,14.6,6.2,10.5,1.5,0.0,0.0,22.3,2.85
2005-01-28,14.8,8.0,10.6,2.2,0.6,0.6,22.3,2.8
2005-01-29,16.7,10.0,13.8,5.3,0.5,0.5,19.9,3.07
2005-01-30,13.8,6.9,11.9,4.4,4.6,4.6,19.0,1.36
2005-01-31,6.3,3.1,3.7,-0.0,16.0,13.0,14.5,0.49
2005-02-01,6.8,3.3,3.8,-0.7,8.0,6.3,15.1,0.61
2005-02-02,8.9,0.9,6.5,-2.0,0.0,0.0,13.2,1.1
2005-02-03,10.4,0.3,6.5,-3.1,0.0,0.0,16.8,1.59
2005-02-04,10.6,2.9,8.5,-0.2,0.3,0.3,11.0,1.15
2005-02-05,5.1,1.5,1.9,-3.5,4.4,3.8,19.8,0.72
2005-02-06,3.2,0.7,-1.5,-3.7,3.8,1.9,19.4,0.97
2005-02-07,3.4,0.2,-1.2,-6.0,4.6,2.5,25.4,0.87
2005-02-08,0.4,-1.1,-6.5,-8.5,16.8,4.1,35.2,0.78
2005-02-09,0.5,-1.5,-5.7,-7.9,12.1,3.6,31.6,0.79
2005-02-10,0.6,-3.2,-4.5,-8.1,3.4,1.6,19.8,0.92
2005-02-11,1.7,-5.0,-2.2,-9.3,0.0,0.0,9.6,1.03
2005-02-12,3.3,-6.5,-0.1,-10.6,0.0,0.0,16.1,1.35
2005-02-13,5.6,-3.8,1.1,-9.4,0.0,0.0,19.3,2.01
2005-02-14,8.3,3.0,4.4,-2.9,0.0,0.0,20.4,2.28
2005-02-15,12.1,3.5,9.7,-0.5,0.0,0.0,15.5,2.17
2005-02-16,14.9,5.3,12.6,1.0,0.0,0.0,12.8,2.59
2005-02-17,18.3,8.7,15.5,3.3,0.0,0.0,20.9,3.41
2005-02-18,14.0,6.9,11.9,4.2,0.3,0.3,19.5,1.51
2005-02-19,8.0,6.4,6.3,4.0,24.3,24.3,11.2,0.45
2005-02-20,9.4,5.1,7.3,2.3,5.8,5.8,11.3,1.06
2005-02-21,9.1,2.5,6.4,-0.3,0.7,0.7,11.9,1.27
2005-02-22,12.7,2.5,10.6,-0.9,0.3,0.3,10.7,1.87
2005-02-23,13.6,3.1,10.7,0.0,0.0,0.0,14.9,2.17
2005-02-24,14.0,4.2,11.7,1.5,0.2,0.2,13.5,1.89
2005-02-25,12.4,3.9,10.6,1.1,0.4,0.4,7.1,1.79
2005-02-26,15.1,3.9,12.7,1.5,0.0,0.0,10.5,2.03
2005-02-27,14.7,8.6,12.0,5.5,0.0,0.0,18.4,2.33
2005-02-28,14.3,1.0,10.5,-3.0,24.7,18.9,23.0,1.13
2005-03-01,3.0,0.8,-0.3,-2.3,16.9,7.9,12.1,0.53
2005-03-02,8.0,2.8,6.7,-0.6,9.5,9.4,16.7,0.72
2005-03-03,8.4,3.5,6.2,-1.0,8.1,5.8,19.1,0.56
2005-03-04,4.2,0.6,1.0,-2.6,6.1,2.6,18.6,0.71
2005-03-05,12.9,-1.1,9.6,-5.4,0.0,0.0,16.5,2.35
2005-03-06,15.2,8.4,12.8,4.4,1.9,1.9,13.4,1.93
2005-03-07,13.1,8.8,10.5,6.2,0.4,0.4,15.4,1.65
2005-03-08,13.3,3.4,11.0,-3.1,12.4,10.4,37.6,0.84
2005-03-09,4.6,2.6,1.4,-1.7,10.4,4.8,25.0,1.08
2005-03-10,4.0,1.9,1.3,-1.2,8.2,3.4,13.1,0.73
2005-03-11,4.8,1.2,1.6,-2.0,5.8,2.3,14.6,1.37
2005-03-12,4.2,1.4,1.8,-2.7,8.2,2.0,12.9,1.31
2005-03-13,12.7,1.1,10.5,-3.3,0.0,0.0,17.5,3.15
2005-03-14,12.8,4.0,10.9,0.3,0.7,0.7,17.2,2.66
2005-03-15,8.8,4.9,6.4,2.7,0.3,0.3,10.5,1.56
2005-03-16,10.0,3.1,7.5,0.2,0.0,0.0,13.5,2.11
2005-03-17,9.4,2.9,6.3,0.1,0.0,0.0,12.3,1.52
2005-03-18,15.4,2.9,14.3,0.1,4.5,4.5,13.0,2.74
2005-03-19,18.1,2.9,15.0,-2.1,4.9,4.5,25.2,2.61
2005-03-20,3.3,-0.6,-1.1,-4.1,16.3,5.5,21.1,0.81
2005-03-21,3.4,-1.2,0.7,-4.2,0.3,0.1,10.7,1.63
2005-03-22,3.8,1.4,0.1,-1.6,1.1,0.3,12.6,1.04
2005-03-23,3.2,-0.1,-0.7,-3.2,7.6,4.9,13.7,1.11
2005-03-24,4.8,-1.0,0.8,-4.9,7.4,4.6,22.0,1.64
2005-03-25,4.7,0.3,0.7,-3.6,1.8,0.4,12.6,1.59
2005-03-26,12.3,-0.3,10.1,-4.5,0.0,0.0,16.0,2.52
2005-03-27,14.7,5.1,12.9,2.9,1.9,1.9,12.9,2.33
2005-03-28,17.4,7.0,16.0,5.3,0.7,0.7,14.2,1.75
2005-03-29,19.0,8.8,18.9,6.4,7.0,7.0,17.7,2.46
2005-03-30,8.2,5.1,5.5,2.7,3.8,3.8,14.9,0.9
2005-03-31,6.9,3.5,4.2,0.7,6.1,5.0,10.7,1.06
2005-04-01,5.2,2.8,0.6,-1.7,5.0,3.0,21.4,1.07
2005-04-02,6.0,2.5,2.3,-1.5,4.2,2.8,15.8,1.14
2005-04-03,5.4,3.2,-0.1,-1.7,5.2,2.5,25.9,1.42
2005-04-04,5.4,2.5,0.7,-1.8,4.6,3.2,26.7,1.14
2005-04-05,7.4,1.9,5.1,-1.0,0.0,0.0,10.8,1.83
2005-04-06,9.0,3.2,6.5,0.2,0.0,0.0,13.2,1.73
2005-04-07,12.9,3.3,11.5,0.5,0.0,0.0,17.0,2.67
2005-04-08,15.7,4.8,15.9,1.9,0.0,0.0,11.9,2.68
2005-04-09,17.4,7.2,17.6,5.9,0.0,0.0,11.4,3.05
2005-04-10,17.5,6.7,17.8,5.5,0.0,0.0,9.9,3.34
2005-04-11,18.0,7.2,18.2,5.9,0.0,0.0,11.4,3.6
2005-04-12,20.2,7.6,20.3,5.6,0.0,0.0,14.7,3.88
2005-04-13,22.8,11.1,23.6,8.6,0.0,0.0,17.7,4.18
2005-04-14,21.0,11.6,21.4,11.0,0.4,0.4,20.5,2.95
2005-04-15,15.2,9.2,14.5,8.1,1.5,1.5,11.7,2.68
2005-04-16,15.7,6.4,15.1,4.6,2.8,2.8,8.8,2.77
2005-04-17,20.5,9.3,21.5,6.7,0.0,0.0,17.5,4.48
2005-04-18,26.0,13.6,25.2,11.1,0.4,0.4,21.9,4.76
2005-04-19,17.7,10.6,18.8,8.9,10.5,10.5,18.2,2.6
2005-04-20,17.4,10.0,17.3,7.8,0.0,0.0,13.1,3.51
2005-04-21,20.2,10.4,20.6,8.7,0.0,0.0,9.4,3.69
2005-04-22,23.6,11.7,23.7,10.3,0.0,0.0,21.4,3.26
2005-04-23,13.6,8.9,13.0,6.1,4.7,4.7,15.6,1.48
2005-04-24,9.4,8.1,7.3,5.4,3.4,3.4,13.7,0.95
2005-04-25,11.2,7.1,9.4,5.3,3.3,3.3,10.6,1.67
2005-04-26,15.3,6.4,15.5,4.3,0.0,0.0,15.7,3.37
2005-04-27,17.8,7.0,18.1,4.7,0.4,0.4,13.7,3.71
2005-04-28,13.3,9.1,12.3,8.4,13.3,13.3,9.5,1.47
2005-04-29,15.3,8.9,14.9,7.4,0.3,0.3,12.3,3.06
2005-04-30,12.6,8.7,10.8,7.5,8.9,8.9,17.1,1.28
2005-05-01,13.0,8.0,11.2,6.3,6.1,6.1,15.1,1.9
2005-05-02,11.2,8.3,9.4,6.4,6.9,6.9,11.6,1.73
2005-05-03,15.4,8.2,15.5,4.1,5.5,5.5,24.2,3.03
2005-05-04,11.6,8.2,9.3,4.5,9.2,9.2,19.5,1.2
2005-05-05,15.9,8.1,15.5,6.3,0.0,0.0,13.0,3.63
2005-05-06,21.1,11.0,22.0,8.9,0.0,0.0,10.4,3.98
2005-05-07,22.7,13.2,24.7,12.3,7.2,7.2,15.9,3.61
2005-05-08,23.1,11.9,23.5,11.1,11.4,11.4,20.3,2.79
2005-05-09,16.2,10.9,16.7,9.9,1.0,1.0,12.7,2.95
2005-05-10,18.4,10.1,20.1,8.9,0.0,0.0,14.3,3.84
2005-05-11,18.6,9.3,20.5,8.4,0.0,0.0,12.0,3.75
2005-05-12,19.1,11.1,21.3,10.7,0.0,0.0,10.0,3.77
2005-05-13,14.7,12.4,13.7,11.5,10.3,10.3,15.6,1.62
2005-05-14,13.8,9.6,12.6,7.8,9.9,9.9,15.0,1.16
2005-05-15,15.0,9.1,15.4,7.0,0.0,0.0,11.2,3.38
2005-05-16,17.0,9.1,18.3,8.2,0.0,0.0,11.2,3.82
2005-05-17,18.1,9.9,19.4,8.8,0.0,0.0,12.0,3.62
2005-05-18,18.8,10.6,20.5,9.8,0.0,0.0,13.1,4.07
2005-05-19,21.2,10.6,23.2,9.7,0.0,0.0,13.3,4.49
2005-05-20,23.4,11.4,25.5,10.7,0.0,0.0,15.0,4.19
2005-05-21,23.9,14.4,27.0,15.1,0.0,0.0,12.6,4.02
2005-05-22,24.9,14.3,29.1,15.1,0.9,0.9,14.3,3.86
2005-05-23,19.5,14.6,20.7,15.3,8.5,8.5,15.6,2.18
2005-05-24,17.9,14.0,19.0,14.3,1.2,1.2,9.0,3.03
2005-05-25,18.1,14.2,19.3,15.0,0.1,0.1,10.6,3.26
2005-05-26,18.8,14.6,21.0,15.7,0.6,0.6,7.3,3.0
2005-05-27,20.0,14.4,22.3,14.7,6.5,6.5,12.3,3.04
2005-05-28,20.6,14.0,22.8,14.4,1.7,1.7,11.2,3.43
2005-05-29,19.5,14.9,21.2,15.6,5.3,5.3,12.5,2.7
2005-05-30,21.2,14.6,23.9,15.3,0.0,0.0,9.2,3.99
2005-05-31,22.0,14.7,24.5,15.5,1.2,1.2,13.3,3.42
2005-06-01,22.3,15.6,25.6,16.5,16.7,16.7,10.3,3.4
2005-06-02,19.8,14.8,21.9,12.6,15.0,15.0,20.9,2.14
2005-06-03,17.3,13.7,16.5,12.2,0.0,0.0,18.1,2.61
2005-06-04,15.6,13.3,16.2,13.2,6.1,6.1,7.9,1.18
2005-06-05,17.4,13.3,17.5,12.1,0.5,0.5,10.7,2.66
2005-06-06,19.9,11.9,21.9,11.1,0.0,0.0,9.7,4.61
2005-06-07,23.7,11.4,26.6,10.5,0.0,0.0,14.0,4.96
2005-06-08,23.9,13.0,27.4,12.9,0.0,0.0,11.5,4.98
2005-06-09,23.6,13.1,28.3,13.1,0.0,0.0,10.1,4.91
2005-06-10,21.9,15.6,25.0,16.4,0.0,0.0,11.0,3.91
2005-06-11,20.9,16.8,24.0,17.3,13.5,13.5,18.1,3.55
2005-06-12,19.3,16.3,19.6,17.1,0.4,0.4,10.4,2.75
2005-06-13,19.2,14.5,18.8,15.2,0.2,0.2,15.3,2.73
2005-06-14,20.3,14.1,21.9,14.4,0.0,0.0,9.7,3.94
2005-06-15,21.3,16.4,23.7,16.5,7.0,7.0,10.2,3.69
