date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,wind_speed_10m_max,et0_fao_evapotranspiration
2003-03-12,4.4,1.4,0.8,-2.0,2.2,1.0,14.0,1.2
2003-03-13,10.9,0.6,8.1,-3.2,0.0,0.0,11.1,2.39
2003-03-14,12.2,5.9,9.3,2.8,1.3,1.3,20.0,1.85
2003-03-15,6.7,4.1,4.0,1.5,6.9,6.9,16.9,0.72
2003-03-16,4.7,2.4,2.1,-0.0,5.4,3.3,10.0,0.82
2003-03-17,4.2,0.9,0.7,-2.4,3.8,0.7,11.3,1.26
2003-03-18,4.9,0.4,1.6,-3.1,8.8,3.2,14.5,0.92
2003-03-19,3.3,-0.2,0.5,-3.9,5.7,2.6,16.9,1.13
2003-03-20,3.2,-6.0,-0.1,-9.7,3.1,0.4,12.3,1.22
2003-03-21,10.2,-5.6,7.7,-9.8,3.9,1.5,24.3,2.39
2003-03-22,-0.6,-4.2,-4.8,-8.1,14.7,1.3,18.6,0.68
2003-03-23,0.2,-6.0,-3.5,-9.8,7.0,1.0,12.9,1.12
2003-03-24,0.8,-0.1,-2.3,-4.6,10.6,2.5,15.0,0.68
2003-03-25,3.6,-0.9,1.5,-4.9,2.5,0.7,10.9,1.69
2003-03-26,3.4,1.6,-1.3,-2.9,9.3,2.8,20.7,0.89
2003-03-27,3.7,0.1,-1.3,-5.4,6.6,4.8,25.6,1.52
2003-03-28,2.7,-1.8,0.9,-5.5,0.6,0.6,24.5,1.89
2003-03-29,2.9,-2.8,0.3,-6.7,0.9,0.0,9.6,1.45
2003-03-30,5.4,-3.8,3.7,-8.3,0.0,0.0,12.9,2.14
2003-03-31,10.7,0.4,10.3,-3.7,0.0,0.0,11.8,2.76
2003-04-01,13.5,0.6,12.3,-2.4,1.1,1.1,20.9,2.88
2003-04-02,7.9,4.0,5.6,0.7,3.3,3.3,15.1,1.38
2003-04-03,17.0,7.0,16.3,3.9,2.4,2.4,21.5,2.67
2003-04-04,12.1,6.8,10.6,5.2,11.8,11.8,14.1,1.37
2003-04-05,14.7,7.1,12.5,5.6,1.3,1.3,19.6,2.11
2003-04-06,15.3,6.5,11.9,4.6,8.4,8.4,25.3,2.1
2003-04-07,10.5,5.5,8.2,3.6,0.8,0.8,14.0,1.63
2003-04-08,17.8,4.1,18.1,0.0,0.5,0.5,18.7,3.24
2003-04-09,5.6,3.0,2.4,-1.1,3.1,1.7,15.8,1.26
2003-04-10,7.9,2.1,5.1,-0.9,0.0,0.0,12.8,1.69
2003-04-11,12.0,0.8,10.4,-2.4,0.0,0.0,17.5,2.76
2003-04-12,12.8,2.3,12.1,-0.6,0.0,0.0,14.0,2.9
2003-04-13,14.0,3.0,13.5,0.3,0.0,0.0,13.6,3.04
2003-04-14,14.9,6.1,15.4,4.3,0.0,0.0,12.5,3.08
2003-04-15,13.6,8.0,13.5,6.4,0.0,0.0,14.4,2.97
2003-04-16,10.6,6.9,8.1,4.7,1.6,1.6,13.6,1.5
2003-04-17,10.0,7.1,8.8,5.2,0.0,0.0,7.7,1.77
2003-04-18,10.7,6.9,9.1,5.0,4.4,4.4,12.3,1.38
2003-04-19,16.1,8.0,15.5,5.7,7.8,7.8,16.6,2.11
2003-04-20,9.9,7.0,7.7,3.1,12.3,12.3,19.1,0.93
2003-04-21,9.5,6.0,6.3,3.3,0.4,0.4,16.3,1.69
2003-04-22,10.5,3.8,8.4,1.4,0.0,0.0,9.5,2.26
2003-04-23,15.1,3.6,14.5,1.0,3.1,3.1,14.0,3.14
2003-04-24,14.0,9.3,13.6,7.8,11.9,11.9,13.0,1.98
2003-04-25,9.1,7.3,7.4,4.1,33.8,33.8,16.4,0.63
2003-04-26,11.0,6.8,8.4,3.6,8.7,8.7,17.3,1.5
2003-04-27,9.0,4.7,6.6,2.4,0.0,0.0,18.9,2.22
2003-04-28,11.8,2.5,9.7,-0.1,0.0,0.0,16.3,2.93
2003-04-29,14.7,3.5,15.0,0.8,0.0,0.0,9.6,3.71
2003-04-30,14.6,5.1,15.1,3.4,0.0,0.0,10.9,3.5
2003-05-01,15.6,5.1,16.3,3.2,0.0,0.0,12.5,3.63
2003-05-02,16.8,6.4,17.6,4.4,0.0,0.0,10.7,3.91
2003-05-03,19.3,7.0,20.2,5.1,0.0,0.0,12.1,4.11
2003-05-04,21.7,9.5,23.3,8.2,0.0,0.0,10.6,4.37
2003-05-05,18.0,10.7,18.2,9.8,0.0,0.0,15.5,3.56
2003-05-06,15.2,9.0,14.0,6.4,0.0,0.0,19.3,3.21
2003-05-07,13.1,6.1,11.7,4.2,0.0,0.0,17.7,2.91
2003-05-08,15.2,5.3,15.5,3.5,0.0,0.0,9.7,3.74
2003-05-09,18.7,6.4,20.2,4.4,0.0,0.0,12.7,4.13
2003-05-10,18.4,9.0,19.5,7.4,0.0,0.0,12.2,4.08
2003-05-11,18.5,9.8,20.3,8.9,0.0,0.0,11.3,3.99
2003-05-12,19.8,10.1,22.1,9.8,0.0,0.0,9.7,4.23
2003-05-13,20.7,10.4,23.0,9.6,0.0,0.0,9.7,4.47
2003-05-14,21.9,11.5,24.9,10.9,0.0,0.0,10.9,4.09
2003-05-15,22.1,13.6,25.6,13.8,0.0,0.0,11.2,4.24
2003-05-16,20.4,13.0,23.0,13.1,0.0,0.0,10.7,2.72
2003-05-17,20.5,12.9,23.2,12.7,0.0,0.0,12.6,4.34
2003-05-18,18.2,13.8,18.7,14.3,0.0,0.0,14.7,2.92
2003-05-19,19.5,12.4,21.9,12.8,0.0,0.0,9.2,4.21
2003-05-20,19.1,13.6,21.2,13.8,0.0,0.0,10.1,3.74
2003-05-21,20.1,13.1,22.0,13.2,0.0,0.0,13.1,3.26
2003-05-22,21.7,13.7,24.1,13.6,0.0,0.0,10.2,3.43
2003-05-23,21.0,16.0,24.2,17.2,0.0,0.0,10.2,3.57
2003-05-24,23.0,14.9,26.1,15.7,0.0,0.0,14.6,4.08
2003-05-25,22.6,15.8,26.1,16.5,5.7,5.7,14.0,3.73
2003-05-26,19.2,15.1,21.4,15.5,5.3,5.3,9.8,3.01
2003-05-27,18.2,14.8,18.8,15.5,1.9,1.9,12.1,2.28
2003-05-28,19.6,14.7,21.0,15.7,0.1,0.1,13.4,3.26
2003-05-29,19.5,16.5,21.0,17.7,3.2,3.2,11.3,2.54
2003-05-30,18.7,16.1,20.3,16.0,55.3,55.3,13.0,1.41
2003-05-31,18.8,14.0,18.1,11.5,10.0,10.0,24.0,2.7
2003-06-01,18.4,11.1,19.1,10.4,0.0,0.0,15.5,4.19
2003-06-02,19.7,10.2,21.8,9.3,0.0,0.0,10.7,4.38
2003-06-03,19.0,12.5,21.5,12.3,0.0,0.0,9.6,4.26
2003-06-04,18.8,11.5,20.3,11.2,0.5,0.5,11.1,3.89
2003-06-05,17.7,10.6,18.4,9.9,0.4,0.4,8.3,3.88
2003-06-06,18.3,9.4,19.0,8.2,0.0,0.0,13.4,4.24
2003-06-07,21.0,11.2,23.5,10.3,0.0,0.0,12.2,4.68
2003-06-08,21.9,11.7,24.2,11.2,0.0,0.0,9.7,4.87
2003-06-09,21.5,12.4,23.9,12.3,0.0,0.0,10.3,4.77
2003-06-10,21.9,12.6,24.8,12.4,0.0,0.0,8.3,4.8
2003-06-11,21.8,15.2,25.1,15.5,0.0,0.0,9.9,4.47
2003-06-12,22.6,16.3,25.8,16.3,0.0,0.0,9.7,4.85
2003-06-13,23.7,15.8,26.1,15.6,0.2,0.2,16.1,4.56
2003-06-14,21.7,14.4,24.0,14.9,0.0,0.0,8.0,4.46
2003-06-15,22.3,14.0,24.1,14.3,0.0,0.0,10.7,4.74
2003-06-16,23.6,14.4,26.5,14.7,0.0,0.0,13.0,4.88
2003-06-17,24.9,16.6,29.0,17.5,1.1,1.1,17.9,4.62
2003-06-18,19.3,14.8,20.2,15.2,6.4,6.4,17.3,2.42
2003-06-19,20.3,12.8,20.2,12.5,0.1,0.1,14.8,4.05
2003-06-20,21.0,13.5,22.7,13.4,0.0,0.0,10.7,4.59
2003-06-21,22.9,12.8,26.1,12.7,0.0,0.0,9.4,4.84
2003-06-22,21.5,17.0,23.4,17.3,2.4,2.4,13.8,3.33
2003-06-23,20.7,14.1,23.5,13.9,3.7,3.7,11.0,3.85
2003-06-24,20.8,12.5,21.0,12.2,0.1,0.1,15.0,4.3
2003-06-25,23.6,11.9,25.3,11.1,0.0,0.0,12.4,5.24
2003-06-26,26.2,14.1,29.1,13.9,0.0,0.0,13.1,5.53
2003-06-27,21.2,15.2,21.7,15.7,2.9,2.9,16.2,2.9
2003-06-28,22.5,14.4,25.0,14.8,0.0,0.0,11.0,4.46
2003-06-29,22.2,15.4,24.1,16.3,0.2,0.2,9.0,4.13
2003-06-30,22.2,14.0,24.5,14.2,0.0,0.0,7.3,4.77
2003-07-01,21.4,14.0,23.8,14.1,0.0,0.0,7.3,4.46
2003-07-02,25.0,14.1,26.9,14.3,0.0,0.0,13.2,5.31
2003-07-03,27.7,17.3,32.3,18.0,0.0,0.0,14.4,5.49
2003-07-04,28.7,17.4,33.7,18.8,0.0,0.0,9.8,5.64
2003-07-05,27.5,19.3,32.5,21.5,0.0,0.0,11.1,5.45
2003-07-06,29.2,17.6,34.4,19.0,0.0,0.0,23.2,5.53
2003-07-07,21.8,18.8,22.7,19.9,5.1,5.1,13.9,2.82
2003-07-08,22.0,18.4,23.9,19.2,2.6,2.6,10.8,3.02
2003-07-09,22.6,16.9,25.2,18.1,0.9,0.9,11.4,4.01
2003-07-10,23.0,17.6,24.9,18.9,0.8,0.8,9.8,3.81
2003-07-11,24.7,16.4,27.8,17.4,0.0,0.0,11.6,4.5
2003-07-12,24.9,17.1,28.3,18.4,0.0,0.0,11.2,4.9
2003-07-13,22.1,17.8,23.7,18.7,5.2,5.2,12.7,3.44
2003-07-14,24.3,18.9,26.6,21.1,1.2,1.2,14.1,4.06
2003-07-15,24.8,18.5,28.4,20.6,0.0,0.0,11.3,4.43
2003-07-16,22.8,18.8,24.8,21.0,1.8,1.8,12.7,3.26
2003-07-17,22.9,17.7,26.3,19.0,0.8,0.8,11.0,4.04
2003-07-18,23.2,16.6,25.3,17.5,0.0,0.0,10.5,4.11
2003-07-19,22.7,18.2,24.7,18.9,0.2,0.2,13.7,3.83
2003-07-20,22.8,18.4,24.9,19.5,1.2,1.2,12.1,3.56
2003-07-21,23.0,18.5,24.8,20.2,3.9,3.9,11.1,3.21
2003-07-22,23.5,19.5,24.6,20.8,4.5,4.5,15.7,3.14
2003-07-23,22.4,19.8,24.4,20.6,18.3,18.3,18.2,2.13
2003-07-24,22.7,18.9,25.4,19.4,4.1,4.1,16.6,3.26
2003-07-25,22.4,18.3,23.2,18.7,0.7,0.7,18.8,3.88
2003-07-26,22.3,19.1,23.0,18.8,2.2,2.2,20.9,3.04
2003-07-27,21.7,19.2,23.3,19.7,12.1,12.1,18.4,2.49
2003-07-28,21.6,19.2,22.9,19.7,10.9,10.9,18.0,2.26
2003-07-29,22.7,17.3,24.4,18.7,0.6,0.6,15.5,2.97
2003-07-30,24.2,16.3,28.0,17.6,0.0,0.0,10.2,4.45
2003-07-31,23.9,18.9,27.0,20.5,0.0,0.0,10.5,3.97
2003-08-01,26.3,19.0,30.5,21.5,0.0,0.0,11.6,4.37
2003-08-02,25.0,20.9,28.3,23.8,1.8,1.8,11.4,3.37
2003-08-03,24.9,20.5,28.0,23.0,1.3,1.3,10.2,3.56
2003-08-04,24.2,19.7,26.7,22.3,1.3,1.3,13.6,3.28
2003-08-05,23.5,18.9,25.9,20.8,3.4,3.4,14.5,3.45
2003-08-06,23.4,19.2,25.5,21.2,0.5,0.5,15.4,3.7
2003-08-07,24.3,18.0,27.9,19.8,0.1,0.1,10.5,4.09
2003-08-08,24.2,19.3,27.2,21.2,0.0,0.0,9.0,3.64
2003-08-09,23.0,20.0,23.9,21.4,3.0,3.0,17.6,2.61
2003-08-10,24.5,19.0,28.6,20.4,0.0,0.0,9.5,4.23
2003-08-11,23.9,19.0,26.8,21.1,2.0,2.0,10.5,2.9
2003-08-12,23.3,17.6,25.0,18.2,3.7,3.7,18.5,3.21
2003-08-13,21.0,17.1,22.5,17.9,1.3,1.3,8.1,3.11
2003-08-14,21.8,16.5,23.3,17.5,0.1,0.1,9.9,3.34
2003-08-15,23.0,15.5,25.8,16.3,0.0,0.0,10.1,4.16
2003-08-16,24.6,17.0,26.8,18.6,0.0,0.0,10.7,3.79
2003-08-17,23.9,18.1,26.3,19.7,0.1,0.1,12.4,3.28
2003-08-18,23.9,20.1,26.5,21.7,4.6,4.6,13.8,3.25
2003-08-19,24.0,19.7,25.9,20.3,0.6,0.6,15.1,3.65
2003-08-20,23.6,19.4,25.1,20.1,0.7,0.7,13.7,3.19
2003-08-21,23.5,19.4,24.9,20.3,3.3,3.3,16.9,2.95
2003-08-22,23.7,19.9,25.0,20.3,8.3,8.3,18.9,3.3
2003-08-23,22.7,19.2,24.8,20.3,14.8,14.8,14.2,2.36
2003-08-24,23.2,17.1,25.8,18.5,0.0,0.0,10.0,3.81
2003-08-25,24.3,16.8,27.1,18.1,0.0,0.0,11.0,3.44
2003-08-26,26.3,18.6,30.6,20.3,0.0,0.0,10.5,4.32
2003-08-27,25.4,19.5,29.4,21.9,0.0,0.0,8.9,3.72
2003-08-28,26.3,19.4,30.8,21.3,0.0,0.0,9.6,3.98
2003-08-29,25.8,18.7,29.2,20.6,0.0,0.0,13.5,4.11
2003-08-30,26.3,20.0,30.5,21.0,0.0,0.0,11.2,4.09
2003-08-31,27.4,19.8,31.7,21.8,0.0,0.0,9.1,4.36
2003-09-01,29.5,18.9,34.2,20.6,0.0,0.0,10.5,4.61
2003-09-02,25.7,20.3,28.6,20.9,2.3,2.3,16.4,3.47
2003-09-03,23.5,20.1,25.6,22.0,3.7,3.7,13.3,2.48
2003-09-04,23.0,16.5,24.6,14.6,11.7,11.7,26.4,2.67
2003-09-05,16.1,14.2,14.5,12.5,41.7,41.7,23.0,0.95
2003-09-06,16.6,13.2,15.0,10.5,19.4,19.4,24.3,1.91
2003-09-07,18.0,12.7,17.6,12.1,4.8,4.8,16.8,2.75
2003-09-08,17.9,13.2,17.6,12.6,1.9,1.9,15.1,2.63
2003-09-09,22.1,12.6,23.4,11.9,0.0,0.0,11.7,3.61
2003-09-10,22.9,15.6,25.4,16.6,0.0,0.0,10.0,2.81
2003-09-11,25.1,17.5,28.5,19.4,2.0,2.0,14.5,3.19
2003-09-12,22.2,18.2,25.5,18.9,7.2,7.2,11.8,2.09
2003-09-13,22.3,17.6,25.3,18.3,2.0,2.0,11.0,2.86
2003-09-14,23.6,17.7,26.1,19.3,0.0,0.0,11.7,2.73
2003-09-15,21.8,18.0,23.1,19.0,0.0,0.0,14.3,2.58
2003-09-16,20.7,17.8,21.7,18.7,1.2,1.2,13.7,2.17
2003-09-17,19.6,15.7,21.0,14.2,23.2,23.2,20.3,1.4
2003-09-18,19.4,14.5,18.1,13.5,10.9,10.9,25.5,2.29
2003-09-19,17.9,13.8,17.0,12.6,5.6,5.6,14.5,2.24
2003-09-20,17.8,14.1,17.0,13.4,9.0,9.0,14.8,1.99
2003-09-21,18.6,14.2,18.6,14.1,2.1,2.1,12.6,2.18
2003-09-22,19.4,13.0,19.8,12.7,0.1,0.1,13.0,2.37
2003-09-23,21.3,13.7,22.6,14.0,0.0,0.0,9.4,2.52
2003-09-24,22.1,16.4,23.8,17.6,0.0,0.0,9.9,2.71
2003-09-25,19.8,16.3,20.9,17.3,1.0,1.0,9.8,2.01
2003-09-26,19.8,16.0,20.9,17.0,0.1,0.1,9.9,2.18
2003-09-27,19.4,16.4,20.7,17.7,5.0,5.0,9.2,1.43
2003-09-28,18.1,14.4,18.6,14.3,7.4,7.4,11.2,1.2
2003-09-29,19.5,12.2,20.2,11.9,0.0,0.0,7.6,2.8
2003-09-30,20.4,11.7,21.3,11.2,0.0,0.0,9.8,2.9
2003-10-01,19.3,14.5,19.9,14.5,0.0,0.0,8.4,1.97
2003-10-02,19.2,13.8,19.6,13.4,0.0,0.0,11.0,2.49
2003-10-03,19.0,14.2,19.0,14.0,0.3,0.3,11.8,1.99
2003-10-04,21.1,13.3,22.2,13.2,0.0,0.0,12.1,2.71
2003-10-05,27.7,15.3,28.3,13.2,0.0,0.0,14.1,3.52
2003-10-06,28.9,16.7,30.9,15.7,0.0,0.0,15.2,3.74
2003-10-07,21.2,17.1,22.3,17.7,0.0,0.0,26.0,2.86
2003-10-08,23.9,17.2,25.6,17.0,0.1,0.1,14.2,2.27
2003-10-09,28.9,14.4,31.0,14.0,2.0,2.0,32.4,3.95
2003-10-10,16.1,14.0,15.5,13.5,9.6,9.6,12.2,1.1
2003-10-11,14.9,12.3,14.2,10.6,23.8,23.8,22.3,0.57
2003-10-12,13.5,11.9,12.8,11.1,2.0,2.0,9.4,0.9
2003-10-13,15.2,12.0,14.9,11.9,6.4,6.4,10.2,0.86
2003-10-14,16.3,14.0,16.4,14.5,1.5,1.5,7.8,1.08
2003-10-15,17.8,14.5,18.2,14.9,0.1,0.1,9.9,1.34
2003-10-16,18.7,14.1,19.3,14.7,0.0,0.0,10.4,1.84
2003-10-17,17.9,13.7,18.2,14.1,0.4,0.4,7.6,1.56
2003-10-18,17.3,14.7,17.7,15.1,1.2,1.2,10.1,1.16
2003-10-19,15.0,12.3,14.7,10.8,17.4,17.4,20.4,0.67
2003-10-20,22.5,13.6,23.9,11.6,10.6,10.6,14.3,2.04
2003-10-21,27.3,16.0,28.7,15.0,0.0,0.0,15.5,3.04
2003-10-22,23.8,15.0,25.0,14.4,0.0,0.0,14.8,2.58
2003-10-23,28.7,16.8,28.8,14.6,0.0,0.0,19.5,3.57
2003-10-24,26.6,17.1,25.6,17.2,0.0,0.0,16.2,2.29
2003-10-25,25.1,13.7,22.6,12.4,10.4,10.4,25.8,2.68
2003-10-26,13.7,11.1,13.3,8.4,21.3,21.3,18.6,0.58
2003-10-27,12.5,10.6,10.5,8.2,6.0,6.0,14.7,1.06
2003-10-28,12.2,5.3,11.3,-0.5,41.8,38.7,30.5,0.5
2003-10-29,6.9,5.1,0.6,-0.9,30.2,24.1,36.5,0.88
2003-10-30,13.1,6.9,10.6,0.2,9.0,9.0,35.5,2.12
2003-10-31,17.0,9.2,14.4,5.4,0.0,0.0,20.2,2.7
2003-11-01,19.2,11.6,19.8,10.1,0.1,0.1,20.6,1.9
2003-11-02,19.1,11.6,19.5,10.2,0.5,0.5,10.7,1.6
2003-11-03,20.4,10.4,19.9,9.2,0.0,0.0,11.2,1.97
2003-11-04,20.1,9.9,20.3,8.6,0.0,0.0,10.2,1.86
2003-11-05,18.2,10.9,17.8,10.5,0.0,0.0,12.2,1.64
2003-11-06,15.4,13.0,14.8,12.6,0.2,0.2,11.4,0.85
2003-11-07,18.1,13.5,18.6,12.2,0.9,0.9,14.6,1.37
2003-11-08,13.4,9.6,12.0,5.9,2.9,2.9,21.3,0.8
2003-11-09,10.9,7.6,7.9,5.6,9.2,9.2,20.3,0.74
2003-11-10,8.1,6.9,6.6,5.1,14.3,14.2,6.6,0.42
2003-11-11,12.0,7.2,11.1,5.4,10.1,10.1,16.2,0.73
2003-11-12,10.8,6.7,7.7,4.5,12.7,12.7,17.3,1.24
2003-11-13,7.6,5.3,5.2,2.1,15.4,15.4,11.7,0.54
2003-11-14,10.5,3.6,7.1,1.2,0.0,0.0,12.8,1.29
2003-11-15,12.0,3.1,9.3,0.4,0.0,0.0,12.8,1.26
2003-11-16,12.6,3.5,10.2,0.1,0.0,0.0,9.7,1.35
2003-11-17,14.3,3.6,12.5,0.9,0.0,0.0,6.9,1.38
2003-11-18,15.2,4.1,13.4,1.6,5.9,5.9,18.5,1.27
2003-11-19,10.1,7.4,6.4,4.3,11.0,11.0,21.6,1.09
2003-11-20,13.1,7.4,10.2,5.4,3.4,3.4,21.3,1.51
2003-11-21,12.1,5.8,8.7,3.6,3.2,3.2,22.7,1.09
2003-11-22,16.2,5.5,14.0,2.8,0.0,0.0,12.5,1.73
2003-11-23,16.2,6.0,15.0,3.3,0.0,0.0,9.1,1.37
2003-11-24,14.9,5.2,13.3,3.3,0.0,0.0,9.7,1.29
2003-11-25,14.2,4.6,13.2,2.6,0.0,0.0,7.3,0.81
2003-11-26,15.7,6.2,14.7,4.5,0.0,0.0,10.1,1.25
2003-11-27,12.5,6.3,11.1,4.7,0.0,0.0,9.0,0.89
2003-11-28,13.1,7.0,11.3,5.1,0.0,0.0,11.8,0.96
2003-11-29,13.1,7.8,11.5,6.2,0.0,0.0,11.5,0.85
2003-11-30,13.6,6.0,12.5,4.5,0.0,0.0,8.0,1.06
2003-12-01,13.2,5.5,12.1,3.9,1.0,1.0,9.2,0.97
2003-12-02,10.8,8.6,9.1,7.0,8.8,8.8,10.2,0.52
2003-12-03,10.1,8.0,8.7,6.2,9.8,9.8,10.1,0.56
2003-12-04,8.7,7.7,6.2,5.4,8.7,8.7,13.4,0.4
2003-12-05,8.6,6.1,7.0,3.9,4.8,4.8,7.0,0.38
2003-12-06,12.9,4.7,11.2,2.0,0.0,0.0,13.5,1.42
2003-12-07,15.5,5.8,13.9,2.7,0.0,0.0,12.1,1.35
2003-12-08,8.3,5.8,6.0,3.2,17.1,17.1,11.4,0.35
2003-12-09,6.6,4.9,3.2,1.5,6.9,6.9,13.0,0.49
2003-12-10,7.1,4.1,3.4,0.9,2.1,2.1,13.8,0.69
2003-12-11,9.2,3.2,6.6,0.4,0.0,0.0,12.0,0.7
2003-12-12,11.2,1.6,8.9,-1.5,0.0,0.0,10.0,1.13
2003-12-13,13.4,3.0,11.8,-0.7,0.0,0.0,10.2,1.14
2003-12-14,12.8,7.6,9.9,4.8,0.0,0.0,15.5,1.03
2003-12-15,14.4,8.4,12.7,5.0,0.0,0.0,10.0,1.5
2003-12-16,15.0,8.3,13.1,5.2,0.1,0.1,21.6,1.48
2003-12-17,15.1,6.7,12.4,2.7,8.5,8.5,30.3,1.25
