Date,Value,iValue,rolling_14d,AdjustedValue,iAdjusted,rolling_14d_adjusted,USD_TL
2000-09-09,,0.822034,0.8207775535714285,,1.2366298066604755,1.2347396669533057,0.6647373333333333
2000-09-10,,0.824273,0.8205301428571428,,1.2395536277768562,1.2339250652136287,0.6649756666666666
2000-09-11,0.826512,0.826512,0.8206013571428572,1.2424753537959214,1.2424753537959214,1.2335900283861392,0.665214
2000-09-12,0.870309,0.870309,0.8251381428571429,1.3008403135257296,1.3008403135257296,1.233323980857746,0.669036
2000-09-13,0.913762,0.913762,0.8326522857142856,1.3667838856987298,1.3667838856987298,1.2454618669899824,0.668549
2000-09-14,0.854991,0.854991,0.8358420714285714,1.2796852689462765,1.2796852689462765,1.251024614262237,0.668126
2000-09-15,0.834104,0.834104,0.8363161428571428,1.2482307711877216,1.2482307711877216,1.2515412274192572,0.668229
2000-09-16,,0.834104,0.8371057857142856,,1.2474939814175487,1.2519834810627688,0.6686236666666666
2000-09-17,,0.834104,0.8382109999999999,,1.246758060940034,1.252896906163508,0.6690183333333334
2000-09-18,0.834104,0.834104,0.8396317857142857,1.2460230082176473,1.2460230082176473,1.2542806693540245,0.669413
2000-09-19,0.842082,0.842082,0.8398067142857143,1.250853379203394,1.250853379203394,1.2474736028581361,0.673206
2000-09-20,0.865524,0.865524,0.842773,1.2863168219715546,1.2863168219715546,1.2525049415191642,0.67287
2000-09-21,0.944911,0.944911,0.8514720714285715,1.3982213541088642,1.3982213541088642,1.259956157456879,0.675795
2000-09-22,0.953638,0.953638,0.8610322857142857,1.4141420432470586,1.4141420432470586,1.276817781822542,0.674358
2000-09-23,,0.9581486666666666,0.870754761904762,,1.427927193967273,1.2976842185940956,0.6710066666666666
2000-09-24,,0.9626593333333333,0.8806395,,1.4418507353594618,1.319003168301409,0.6676553333333334
2000-09-25,0.96717,0.96717,0.8906864999999999,1.4559147619162311,1.4559147619162311,1.3407814795635733,0.664304
2000-09-26,0.952443,0.952443,0.8965532142857142,1.424488611634992,1.424488611634992,1.3408989760801922,0.668621
2000-09-27,0.955665,0.955665,0.8995462857142857,1.431058261193795,1.431058261193795,1.3470234271398687,0.667803
2000-09-28,0.947125,0.947125,0.9061272857142857,1.4212410733980887,1.4212410733980887,1.35972053972165,0.666407
2000-09-29,0.923809,0.923809,0.9125347857142857,1.3857834820658443,1.3857834820658443,1.3688713065724103,0.666633
2000-09-30,,0.917624,0.9185005,,1.3748123466186435,1.3761255457304924,0.667454
2000-10-01,,0.911439,0.9240244285714285,,1.3638681680445923,1.3827008769914009,0.6682750000000001
2000-10-02,0.905254,0.905254,0.9291065714285714,1.3529508471131197,1.3529508471131197,1.3885997994735755,0.669096
2000-10-03,0.954788,0.954788,0.9371569999999999,1.4273532639081985,1.4273532639081985,1.4009959307662176,0.668922
2000-10-04,0.937709,0.937709,0.9423130714285713,1.3989246718294752,1.3989246718294752,1.405793272975773,0.670307
2000-10-05,0.957553,0.957553,0.9432160714285713,1.4269558271713116,1.4269558271713116,1.405590781300494,0.671046
2000-10-06,0.947432,0.947432,0.9427727857142857,1.4114211908631666,1.4114211908631666,1.4044802032507262,0.671261
2000-10-07,0.941085,0.941085,0.9415539523809524,1.4008889854817894,1.4008889854817894,1.4015870629404585,0.671777
2000-10-08,,0.9307106666666667,0.9392719047619048,,1.3843825038586846,1.3971168891568182,0.672293
2000-10-09,,0.9203363333333333,0.9359266428571429,,1.367901340994745,1.3910733103408885,0.672809
2000-10-10,0.909962,0.909962,0.9328922857142857,1.350188143962775,1.350188143962775,1.3842117624315764,0.673952
2000-10-11,0.926295,0.926295,0.9307944285714286,1.3753738013856263,1.3753738013856263,1.3820546062894083,0.673486
2000-10-12,0.917814,0.917814,0.9287007857142857,1.3633479202502652,1.3633479202502652,1.3795194720698951,0.673206
2000-10-13,0.896187,0.896187,0.9267277857142858,1.326014648220759,1.326014648220759,1.371203352392226,0.67585
2000-10-14,,0.9038513333333333,0.9257440238095238,,1.3369850072308667,1.3693688715403503,0.676037
2000-10-15,,0.9115156666666666,0.9257495000000001,,1.3479492988516626,1.3689982905072877,0.6762239999999999
2000-10-16,0.91918,0.91918,0.9267442142857142,1.3589075281153027,1.3589075281153027,1.370090395167604,0.676411
2000-10-17,0.928978,0.928978,0.9249006428571429,1.364011846187504,1.364011846187504,1.3580250914484313,0.681063
2000-10-18,0.95072,0.95072,0.92583,1.3949666635364824,1.3949666635364824,1.3584462156070993,0.681536
2000-10-19,0.932432,0.932432,0.9240356428571428,1.369095391428324,1.369095391428324,1.3567669708367183,0.681057
2000-10-20,0.953544,0.953544,0.9244722142857142,1.3927466588767983,1.3927466588767983,1.3502843997454381,0.68465
2000-10-21,,0.9480136666666666,0.9249671190476191,,1.384671748916476,1.351009888839754,0.6846486666666667
2000-10-22,,0.9424833333333333,0.9258080238095239,,1.3765968075047885,1.352240750434322,0.6846473333333333
2000-10-23,0.936953,0.936953,0.9269949285714285,1.3685218346415522,1.3685218346415522,1.3539769874817476,0.684646
2000-10-24,0.937657,0.937657,0.9289731428571429,1.3656127115435028,1.3656127115435028,1.3529654581240613,0.68662
2000-10-25,0.941692,0.941692,0.9300729285714286,1.3712416854024205,1.3712416854024205,1.3543226130427475,0.686744
2000-10-26,0.940763,0.940763,0.9317121428571429,1.3638753095225669,1.3638753095225669,1.350753789450924,0.689772
2000-10-27,,0.94082575,0.9349006249999999,,1.3610302201776467,1.3524587347741803,0.69126
2000-10-28,,0.9408885,0.9375461369047619,,1.3625520249546004,1.357711766407971,0.690534
2000-10-29,,0.94095125,0.9396486785714285,,1.3640770330294807,1.362188722907575,0.689808
2000-10-30,0.941014,0.941014,0.94120825,1.3656052545270374,1.3656052545270374,1.365887151311455,0.689082
2000-10-31,0.940053,0.940053,0.9419993214285715,1.371655319533897,1.371655319533897,1.3744952467944056,0.685342
2000-11-01,0.944295,0.944295,0.941540392857143,1.376567470093793,1.376567470093793,1.3725518790065323,0.685978
2000-11-02,1.026397,1.026397,0.9482521785714286,1.5022451781360044,1.5022451781360044,1.3878716158717241,0.683242
2000-11-03,0.966332,0.966332,0.949165607142857,1.4183274183274184,1.4183274183274184,1.393131558454139,0.681318
2000-11-04,,0.962248,0.9501823452380952,,1.413807863760896,1.396080087154652,0.6806073333333333
2000-11-05,,0.958164,0.9513023928571428,,1.409278861003388,1.399186728655545,0.6798966666666666
2000-11-06,0.95408,0.95408,0.9525257500000001,1.4047403803965337,1.4047403803965337,1.4024519792810808,0.679186
2000-11-07,0.945116,0.945116,0.9530585357142857,1.3884267896754858,1.3884267896754858,1.4000948064730732,0.68071
2000-11-08,0.941713,0.941713,0.9530600357142857,1.3777321644887377,1.3777321644887377,1.3943329505829871,0.683524
2000-11-09,0.949286,0.949286,0.9536688214285716,1.387579279407014,1.387579279407014,1.3939856861165063,0.684131
2000-11-10,0.951722,0.951722,0.954447125,1.3888723498645745,1.3888723498645745,1.3928491947440926,0.685248
2000-11-11,0.958052,0.958052,0.9556730892857143,1.4005434242353956,1.4005434242353956,1.397065776093399,0.6840573333333333
2000-11-12,,0.956033,0.956750357142857,,1.4000288001562045,1.401079308517315,0.6828666666666666
2000-11-13,,0.954014,0.9576789285714286,,1.3995123783146246,1.4048887280341813,0.681676
2000-11-14,0.951995,0.951995,0.9585319285714285,1.3919398655425816,1.3919398655425816,1.401497700905977,0.683934
2000-11-15,0.969151,0.969151,0.9603073571428571,1.4139953516127102,1.4139953516127102,1.401092439794714,0.685399
2000-11-16,0.97479,0.97479,0.956621142857143,1.42287037996634,1.42287037996634,1.3963498692241174,0.685087
2000-11-17,0.983081,0.983081,0.9578175,1.4325719323555342,1.4325719323555342,1.3957572843122252,0.686235
2000-11-18,,0.9849643333333333,0.9594400952380953,,1.434823629268937,1.3976417956748264,0.6864706666666667
2000-11-19,,0.9868476666666667,0.9614889285714285,,1.4370737806893679,1.4001457128031367,0.6867063333333334
2000-11-20,0.988731,0.988731,0.963964,1.4393223882074468,1.4393223882074468,1.4032683982053797,0.686942
2000-11-21,0.956931,0.956931,0.9648079285714285,1.3873169501182276,1.3873169501182276,1.398736578620192,0.689771
2000-11-22,0.998254,0.998254,0.9688465714285714,1.4460700948253133,1.4460700948253133,1.4034705129324743,0.690322
2000-11-23,1.007628,1.007628,0.973013857142857,1.4567855898473134,1.4567855898473134,1.4067419383020983,0.691679
2000-11-24,1.001653,1.001653,0.9765803571428572,1.447117836488382,1.447117836488382,1.4108946447378714,0.692171
2000-11-25,0.984433,0.984433,0.9784647142857142,1.4221067295482703,1.4221067295482703,1.41348497542366,0.6922356666666667
2000-11-26,,0.9873573333333333,0.9807021666666668,,1.4261979747710651,1.416584854068634,0.6923003333333333
2000-11-27,,0.9902816666666667,0.9832927142857143,,1.4302884557519036,1.4201941378979501,0.692365
2000-11-28,0.993206,0.993206,0.9862363571428572,1.4341579354719465,1.4341579354719465,1.424093992431956,0.692536
2000-11-29,1.05012,1.05012,0.9920198571428571,1.5239692977045838,1.5239692977045838,1.4396524254361422,0.689069
2000-11-30,1.056645,1.056645,0.9978666428571428,1.5399037564706433,1.5399037564706433,1.4542429972152082,0.686176
2000-12-01,1.058452,1.058452,1.0032502857142858,1.5443061614555216,1.5443061614555216,1.4637655724686467,0.68539
2000-12-02,,1.0461006666666666,1.0076171666666667,,1.5270829197273506,1.470905252114743,0.6850320000000001
2000-12-03,,1.0337493333333334,1.0109672857142857,,1.5098416667396943,1.4765673674103088,0.684674
2000-12-04,1.021398,1.021398,1.013300642857143,1.4925823742247732,1.4925823742247732,1.4807495993914257,0.684316
2000-12-05,1.021398,1.021398,1.0179054285714286,1.50316114790287,1.50316114790287,1.4980212341007044,0.6795
2000-12-06,1.015165,1.015165,1.019113357142857,1.4870290619323843,1.4870290619323843,1.4928126752546684,0.68268
2000-12-07,1.004702,1.004702,1.018904357142857,1.4728483073346146,1.4728483073346146,1.4936683292694954,0.682149
2000-12-08,1.0,1.0,1.0187862857142858,1.4735439911823127,1.4735439911823127,1.5012264096132326,0.678636
2000-12-09,,1.0028165,1.020099392857143,,1.476434560485266,1.501879953854292,0.679215
2000-12-10,,1.005633,1.0214047976190475,,1.4793202058270594,1.5025210543474161,0.679794
2000-12-11,,1.0084495,1.0227025,,1.4822009397786213,1.5031497428616363,0.680373
2000-12-12,1.011266,1.011266,1.0239924999999999,1.4775863378939924,1.4775863378939924,1.496181349027767,0.684404
2000-12-13,0.978104,0.978104,1.0188485,1.4272952129406014,1.4272952129406014,1.4867514975521134,0.685285
2000-12-14,1.021957,1.021957,1.0163707857142856,1.4895052506540545,1.4895052506540545,1.4813633273541014,0.686105
2000-12-15,1.014042,1.014042,1.013198642857143,1.4827971942076796,1.4827971942076796,1.4815639833494079,0.683871
2000-12-16,,1.0145993333333334,1.0109485476190476,,1.4868821811918416,1.4815320020151144,0.6823670000000001
2000-12-17,,1.0151566666666667,1.0096205,,1.4909852153321104,1.48285411308883,0.680863
2000-12-18,1.015714,1.015714,1.0092145,1.4951064164896615,1.4951064164896615,1.4855393098494314,0.679359
2000-12-19,0.98981,0.98981,1.0069582142857143,1.453587157809097,1.453587157809097,1.4787701970439733,0.680943
2000-12-20,0.92041,0.92041,1.0001900000000001,1.3477882689221325,1.3477882689221325,1.464612888487987,0.682904
2000-12-21,0.998236,0.998236,0.999728142857143,1.4721638051304136,1.4721638051304136,1.4743643656254966,0.678074
2000-12-22,1.000131,1.000131,0.9997375000000001,1.4806358201796073,1.4806358201796073,1.480053266298925,0.675474
2000-12-23,,0.9934206666666667,0.9990663690476191,,1.4723552550063088,1.4807227873596358,0.6747153333333333
2000-12-24,,0.9867103333333334,0.99771475,,1.4640560471246915,1.480384124597526,0.6739566666666666
2000-12-25,0.98,0.98,0.9956826428571429,1.4557381335060413,1.4557381335060413,1.4790338694665506,0.673198
2000-12-26,1.018168,1.018168,0.9961756428571429,1.508388098440898,1.508388098440898,1.4758070216726757,0.675004
2000-12-27,,1.0203384285714285,0.999192387755102,,1.5116035291219436,1.4802762468890582,0.675004
2000-12-28,,1.022508857142857,0.999231806122449,,1.5148189598029893,1.4803346441242555,0.675004
2000-12-29,,1.0246792857142857,0.999991612244898,,1.518034390484035,1.4814602761537679,0.675004
2000-12-30,,1.0268497142857143,1.0008666394557824,,1.5212498211650807,1.4827566050805363,0.675004
2000-12-31,,1.0290201428571428,1.001856887755102,,1.5244652518461266,1.4842236309045604,0.675004
2001-01-01,,1.0311905714285714,1.0029623571428572,,1.5276806825271723,1.485861353625841,0.675004
2001-01-02,1.033361,1.033361,1.006073142857143,1.530896113208218,1.530896113208218,1.4904698977445214,0.675004
2001-01-03,1.115612,1.115612,1.0200161428571428,1.6651198751024272,1.6651198751024272,1.5224371487548944,0.669989
2001-01-04,1.064851,1.064851,1.0247743571428571,1.596411245105153,1.596411245105153,1.5363288454800357,0.667028
2001-01-05,1.006022,1.006022,1.0251951428571429,1.502088095689579,1.502088095689579,1.530715451396184,0.669749
2001-01-06,,0.9770869999999999,1.0240284523809522,,1.4609277734971127,1.5311140225328947,0.6688126666666667
2001-01-07,,0.948152,1.0212742857142856,,1.4196520413709326,1.529136809829992,0.6678763333333333
2001-01-08,0.919217,0.919217,1.0169326428571428,1.3782604132305754,1.3782604132305754,1.524773807024834,0.66694
2001-01-09,1.038121,1.038121,1.018357857142857,1.5515370083635733,1.5515370083635733,1.5219997506215246,0.669092
2001-01-10,1.02578,1.02578,1.0187465408163265,1.5271287246633565,1.5271287246633565,1.516657670876838,0.671705
2001-01-11,1.064878,1.064878,1.0217729081632654,1.5846634622539026,1.5846634622539026,1.5205180258088147,0.67199
2001-01-12,1.053492,1.053492,1.0238309591836734,1.5749642322682498,1.5749642322682498,1.5306211538418706,0.668899
2001-01-13,,1.0532036666666666,1.0257133843537416,,1.5746846255975566,1.5335828650534584,0.6688346666666667
2001-01-14,,1.0529153333333334,1.0274201836734693,,1.5744049651325245,1.536282535967957,0.6687703333333334
2001-01-15,1.052627,1.052627,1.0289513571428572,1.5741252508576264,1.5741252508576264,1.5387200909560512,0.668706
2001-01-16,1.053293,1.053293,1.0303750714285713,1.5661045325593705,1.5661045325593705,1.5320286659082236,0.672556
2001-01-17,1.077839,1.077839,1.0276770000000002,1.6015295554571578,1.6015295554571578,1.5269953016763598,0.673006
2001-01-18,0.996375,0.996375,1.0227858571428572,1.478801434313091,1.478801434313091,1.5179999423289439,0.673772
2001-01-19,1.037722,1.037722,1.0250501428571428,1.5409615027657124,1.5409615027657124,1.5221444746737094,0.673425
2001-01-20,1.025084,1.025084,1.0284785,1.5217081716702434,1.5217081716702434,1.5267472108014117,0.6736403333333334
2001-01-21,,1.0373352500000002,1.0348487321428572,,1.5394027257073353,1.5357127398837496,0.6738556666666666
2001-01-22,,1.0495865000000002,1.0441608392857142,,1.5570859746228516,1.5490368808118347,0.674071
2001-01-23,,1.06183775,1.045854892857143,,1.5656682163547384,1.5421016672891117,0.678201
2001-01-24,1.074089,1.074089,1.0493055357142858,1.5915942926660849,1.5915942926660849,1.554869942719631,0.674851
2001-01-25,,1.075029,1.0500306071428571,,1.584842824688679,1.547989378364541,0.678319
2001-01-26,,1.075969,1.0516361071428573,,1.5764466805757418,1.5407955529192314,0.682528
2001-01-27,,1.0769090000000001,1.0533293452380954,,1.5793773862541982,1.5447958445393148,0.6818566666666667
2001-01-28,,1.077849,1.0551103214285715,,1.5823138685702767,1.5489328231209298,0.6811853333333333
2001-01-29,1.078789,1.078789,1.0569790357142856,1.5852561446200961,1.5852561446200961,1.5532068931929184,0.680514
2001-01-30,1.090861,1.090861,1.0596624642857144,1.5993012611312944,1.5993012611312944,1.5535613753774662,0.682086
2001-01-31,1.077445,1.077445,1.0596343214285715,1.5788197298798279,1.5788197298798279,1.5527210884353744,0.682437
2001-02-01,,1.0689975,1.064821642857143,,1.5727652042907607,1.5666214641862475,0.679693
2001-02-02,1.06055,1.06055,1.0664522142857142,1.5681696530227802,1.5681696530227802,1.5768968920294224,0.676298
2001-02-03,,1.0717366666666668,1.0697845476190477,,1.5845896279488572,1.5817033708191095,0.6763496666666666
2001-02-04,,1.0829233333333332,1.0730408392857143,,1.6010070944074621,1.5863966943969867,0.6764013333333333
2001-02-05,1.09411,1.09411,1.0762210892857145,1.6174220529733772,1.6174220529733772,1.5909768886910318,0.676453
2001-02-06,1.093065,1.093065,1.0784516071428571,1.6154784073778488,1.6154784073778488,1.59388077080615,0.67662
2001-02-07,,1.0965325,1.0800547142857142,,1.613074415470933,1.5888344640245995,0.679778
2001-02-08,1.1,1.1,1.0818383571428571,1.6177303243549301,1.6177303243549301,1.5910206512730172,0.679965
2001-02-09,,1.094449,1.0831583571428571,,1.6001839310360961,1.5836759847808868,0.683952
2001-02-10,,1.088898,1.0840147142857144,,1.5924706666920159,1.5853290526408597,0.683779
2001-02-11,,1.083347,1.0844074285714285,,1.5847534983601668,1.58630472607237,0.6836059999999999
2001-02-12,1.077796,1.077796,1.0843365,1.577032423075854,1.577032423075854,1.5866024906611185,0.683433
2001-02-13,,1.0747525,1.083185892857143,,1.5752436327180894,1.5876042910095796,0.682277
2001-02-14,1.071709,1.071709,1.0827761785714285,1.5695038171851683,1.5695038171851683,1.5857115554922339,0.682833
2001-02-15,,1.0764445,1.0833081071428572,,1.5692114032811548,1.5792169823855244,0.685978
2001-02-16,1.08118,1.08118,1.0847816785714286,1.56850513414942,1.56850513414942,1.5737302135356845,0.689306
2001-02-17,,1.0714413333333332,1.0847605833333334,,1.555101855193681,1.574433562624035,0.6889846666666667
2001-02-18,,1.0617026666666667,1.0832448214285715,,1.5416860681803881,1.5729671800375193,0.6886633333333333
2001-02-19,1.051964,1.051964,1.0802343928571427,1.5282577555924233,1.5282577555924233,1.5693280271393328,0.688342
2001-02-20,1.065736,1.065736,1.0782823214285715,1.5527180754347523,1.5527180754347523,1.5709973679259108,0.686368
2001-02-21,,1.0695160000000001,1.0763525714285715,,1.547065826340662,1.5569549967939136,0.691319
2001-02-22,1.073296,1.073296,1.0744451428571429,1.5584466876531882,1.5584466876531882,1.5601152654540507,0.688696
2001-02-23,,1.0697320000000001,1.0726796428571428,,1.1114110248426234,1.1144735141097735,0.962499
2001-02-24,,1.066168,1.0710560714285715,,1.0650457967454958,1.0699287231972292,1.0010536666666667
2001-02-25,,1.0626039999999999,1.0695744285714286,,1.0221195482272971,1.0288244084596878,1.0396083333333332
2001-02-26,1.05904,1.05904,1.0682347142857143,0.9822633497903378,0.9822633497903378,0.9907914798464743,1.078163
2001-02-27,,1.066953,1.067677607142857,,1.1220808312387602,1.1228428777255115,0.95087
2001-02-28,1.074866,1.074866,1.0679031071428573,1.1804774116316232,1.1804774116316232,1.1728303768035906,0.910535
2001-03-01,1.108533,1.108533,1.0701951428571428,1.1982598995372487,1.1982598995372487,1.1568188988196575,0.925119
2001-03-02,,1.1046133636363635,1.0718689545454545,,1.2005035877042398,1.164916673870892,0.920125
2001-03-03,,1.1006937272727273,1.0739584112554115,,1.2014864233255038,1.1723029016771038,0.91611
2001-03-04,,1.0967740909090908,1.076463512987013,,1.202477911740653,1.1802098608006983,0.912095
2001-03-05,,1.0928544545454546,1.0793842597402599,,1.2034781677225075,1.1886444583519733,0.90808
2001-03-06,,1.0889348181818181,1.0810413181818181,,1.2022245604232826,1.1935098426924766,0.9057665714285714
2001-03-07,,1.085015181818182,1.0821484025974024,,1.2009645330214411,1.1977913975429222,0.9034531428571428
2001-03-08,,1.0810955454545454,1.0827055129870131,,1.1996980360714349,1.201484626437995,0.9011397142857144
2001-03-09,,1.0771759090909092,1.0832372207792207,,1.198425019618659,1.205168604874952,0.8988262857142857
2001-03-10,,1.0732562727272728,1.083743525974026,,1.1971454331928806,1.2088432612420796,0.8965128571428571
2001-03-11,,1.0693366363636365,1.0842244285714286,,1.195859225801572,1.2125085231865824,0.8941994285714285
2001-03-12,1.065417,1.065417,1.0846799285714286,1.1945663459231337,1.1945663459231337,1.2161643176049726,0.891886
2001-03-13,1.086534,1.086534,1.0860785714285714,1.1710839166115186,1.1710839166115186,1.1705930483320486,0.927802
2001-03-14,1.146515,1.146515,1.0911963571428571,1.2118840242690738,1.2118840242690738,1.1534113662377197,0.94606
2001-03-15,1.056327,1.056327,1.0874673571428572,1.0514796786812792,1.0514796786812792,1.0824771375388034,1.00461
2001-03-16,1.091958,1.091958,1.0865634025974027,1.0791261114092328,1.0791261114092328,1.0737949073540556,1.011891
2001-03-17,,1.0927433333333334,1.0859955173160174,,1.0845700137100147,1.0778726688833127,1.007536
2001-03-18,,1.0935286666666666,1.0857637012987014,,1.0900611820465764,1.0823208387107623,1.003181
2001-03-19,1.094314,1.094314,1.0858679545454546,1.0956002346755092,1.0956002346755092,1.0871442619089358,0.998826
2001-03-20,1.103291,1.103291,1.086893396103896,1.112553003756271,1.112553003756271,1.0960177438212075,0.991675
2001-03-21,,1.2016455000000001,1.0952241331168833,,1.2311361349772452,1.1221029880936793,0.976046
2001-03-22,1.3,1.3,1.1108601655844157,1.3310303096078888,1.3310303096078888,1.137375807791458,0.976687
2001-03-23,1.328818,1.328818,1.1288346006493508,1.350047496888573,1.350047496888573,1.1468691175223904,0.984275
2001-03-24,,1.343693,1.1481515097402597,,1.3666411832012544,1.1677601489073286,0.9832083333333334
2001-03-25,,1.358568,1.168810892857143,,1.383270913055652,1.1900634425011425,0.9821416666666668
2001-03-26,,1.373443,1.1908127499999999,,1.3999368040160027,1.213783604719313,0.981075
2001-03-27,1.388318,1.388318,1.21236875,1.4142439195328766,1.4142439195328766,1.235008933773944,0.981668
2001-03-28,,1.3982928333333333,1.230352880952381,,1.4171321886492363,1.2469295625570138,0.986706
2001-03-29,,1.4082676666666667,1.2554915,,1.4123068642985606,1.2590925045630503,0.99714
2001-03-30,,1.4182424999999999,1.2787975357142858,,1.3358977619532044,1.2045491274954654,1.06164
2001-03-31,,1.4282173333333332,1.3027599642857144,,1.3607417772445172,1.241211591367383,1.0495873333333332
2001-04-01,,1.4381921666666666,1.3273787857142856,,1.3861630004973327,1.2793584911999267,1.0375346666666667
2001-04-02,1.448167,1.448167,1.3526539999999998,1.412181783785576,1.412181783785576,1.3190421674880688,1.025482
2001-04-03,1.392568,1.392568,1.3733166428571428,1.243236631952969,1.243236631952969,1.2260496849494409,1.120115
2001-04-04,1.387783,1.387783,1.3866121785714287,1.1204909938968908,1.1204909938968908,1.119545676894034,1.238549
2001-04-05,1.437838,1.437838,1.39645775,1.164913832844387,1.164913832844387,1.1313882022576598,1.234287
2001-04-06,1.456285,1.456285,1.4055625357142856,1.2094275361656859,1.2094275361656859,1.1673031271322043,1.204111
2001-04-07,,1.438876,1.4123613214285715,,1.200396440268943,1.1782763091582582,1.1986673333333333
2001-04-08,,1.421467,1.416854107142857,,1.1912829419239923,1.187417033975628,1.193223666666667
2001-04-09,1.404058,1.404058,1.419040892857143,1.1820859081648116,1.1820859081648116,1.194700106801885,1.18778
2001-04-10,1.41495,1.41495,1.4209431785714286,1.1390063488766906,1.1390063488766906,1.1438307373305647,1.242267
2001-04-11,1.40931,1.40931,1.4217301190476188,1.0967392996108951,1.0967392996108951,1.106404761904762,1.285
2001-04-12,,1.3951884,1.4207958857142857,,1.0857252248781935,1.1056527795981925,1.285029
2001-04-13,,1.3810668000000001,1.4181404785714287,,1.0944300878433797,1.1238092238095805,1.261905
2001-04-14,,1.3669452,1.4137638976190474,,1.1005627829010611,1.1382577220569412,1.242042
2001-04-15,,1.3528236,1.407666142857143,,1.106894816553058,1.1517675748455367,1.222179
2001-04-16,1.338702,1.338702,1.3998472142857143,1.1134360683880113,1.1134360683880113,1.1642922611740294,1.202316
2001-04-17,1.282962,1.282962,1.3920182142857143,1.0927614123699485,1.0927614123699485,1.185649917836655,1.174055
2001-04-18,1.387253,1.387253,1.3919803571428573,1.135528014268864,1.135528014268864,1.1393975654388153,1.221681
2001-04-19,1.321833,1.321833,1.383694285714286,1.0499395930453763,1.0499395930453763,1.0990763698909545,1.258961
2001-04-20,1.409291,1.409291,1.3803375714285715,1.1455536254691208,1.1455536254691208,1.12201859610346,1.230227
2001-04-21,,1.43821825,1.3802905892857142,,1.168105290579966,1.1210570717499808,1.23124025
2001-04-22,,1.4671455,1.3835533392857144,,1.190619868395586,1.1227830469020494,1.2322535
2001-04-23,,1.49607275,1.3901258214285714,,1.2130974503285683,1.1271898974237093,1.23326675
2001-04-24,1.525,1.525,1.3979865357142855,1.2355381274913309,1.2355381274913309,1.1326332239964072,1.23428
2001-04-25,1.552113,1.552113,1.40818675,1.25824895626444,1.25824895626444,1.1415724940213208,1.23355
2001-04-26,1.741015,1.741015,1.43288865,1.4281852933455834,1.4281852933455834,1.175423817101982,1.21904
2001-04-27,1.768621,1.768621,1.460571092857143,1.4370690509736623,1.4370690509736623,1.1867672691276308,1.230714
2001-04-28,,1.71624275,1.485520917857143,,1.4193239620111628,1.2285181888071832,1.2091973333333337
2001-04-29,,1.6638644999999999,1.507738125,,1.4009359137501045,1.2694810712307067,1.1876806666666666
2001-04-30,,1.61148625,1.527222714285714,,1.381869316837083,1.3096122966287023,1.166164
2001-05-01,1.559108,1.559108,1.5469474285714286,1.3638342168337443,1.3638342168337443,1.353196721926056,1.14318
2001-05-02,,1.6637925,1.56670025,,1.4554989554792723,1.3705618804172484,1.143108
2001-05-03,1.768477,1.768477,1.5986033928571428,1.519724014185994,1.519724014185994,1.3737447336234547,1.163683
2001-05-04,1.657802,1.657802,1.6163541785714286,1.4223186563060084,1.4223186563060084,1.3867583121387936,1.165563
2001-05-05,,1.6552013333333333,1.631852970238095,,1.4302312084286106,1.4100562865674235,1.1572963333333333
2001-05-06,,1.6526006666666666,1.6450997678571428,,1.4382576138881242,1.4317295850415899,1.1490296666666666
2001-05-07,1.65,1.65,1.6560945714285713,1.4464003478373684,1.4464003478373684,1.4517428873732505,1.140763
2001-05-08,,1.693666,1.6681421428571428,,1.4876907522752367,1.4652709798798396,1.138453
2001-05-09,,1.737332,1.6813720714285714,,1.5166330719961871,1.4677819149473483,1.145519
2001-05-10,1.780998,1.780998,1.6842280000000003,1.5461004975133017,1.5461004975133017,1.4620935838927576,1.151929
2001-05-11,1.896562,1.896562,1.6933666428571428,1.6630119305038942,1.6630119305038942,1.484838845125419,1.140438
2001-05-12,,1.7912403333333333,1.6987236130952381,,1.5658803930464775,1.4850034076671847,1.143919
2001-05-13,,1.6859186666666668,1.7002989107142858,,1.46933821393295,1.4818711092158672,1.1474
2001-05-14,1.580597,1.580597,1.698092535714286,1.3733800453739353,1.3733800453739353,1.4754718652182857,1.150881
2001-05-15,1.576625,1.576625,1.6993437500000002,1.369683612098825,1.369683612098825,1.4762947978736622,1.151087
2001-05-16,1.689969,1.689969,1.7012135,1.4754709370547314,1.4754709370547314,1.4852882372251557,1.145376
2001-05-17,1.64387,1.64387,1.692313,1.4535546377276776,1.4535546377276776,1.4963892580537628,1.130931
2001-05-18,1.651917,1.651917,1.6918926428571428,1.4840288196347238,1.4840288196347238,1.5199416446031846,1.11313
2001-05-19,,1.6542210000000002,1.691822619047619,,1.4882155195163493,1.5220437160061824,1.111546666666667
2001-05-20,,1.656525,1.6921029285714286,,1.4924141638312378,1.5244674105493834,1.1099633333333332
2001-05-21,1.658829,1.658829,1.6927335714285714,1.496624803767661,1.496624803767661,1.5272141065596379,1.10838
2001-05-22,,1.6897006666666667,1.6924503333333334,,1.5148152464625637,1.517280320349037,1.11545
2001-05-23,,1.7205723333333334,1.6912532142857142,,1.5506281409676967,1.5242049269110445,1.109597
2001-05-24,1.751444,1.751444,1.6891422142857142,1.5695616288833667,1.5695616288833667,1.5137297026167793,1.115881
2001-05-25,1.709582,1.709582,1.6757864999999998,1.5305504524732938,1.5305504524732938,1.500294098688239,1.116972
